index,nutrient_sums,suitable_combinations
30,"牛肉: 153.6克,大白菜(青白口): 504.9克,蒜: 50.0克,酱油: 10.8克,蚝油: 14.0克,精盐: 0.8克,花生油: 3.0克"," (18, 30)_男_低,YES: 钙(毫克): 308.415 within (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.493572符合,镁(毫克): 100.68900000000001符合,烟酸(毫克): 11.388624 within (5.0, 11.666666666666666),铁(毫克): 9.246839999999997 within (4.0, 14.0),维生素C(毫克): 156.97199999999998 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.7843 within (1.5, 3.6666666666666665),锌(毫克): 11.19033 within (4.0, 13.333333333333334),铜(毫克): 0.6617879999999999 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 503.32199999999995 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 0.31884599999999996不合适,蛋白质(克): 42.649 not (21.666666666666668, 35.833333333333336),脂肪(克): 10.300180000000001 not (15.933333333333332, 23.900000000000002),膳食纤维(克): 5.676099999999999 not (8.333333333333334, 10.0),维生素E(毫克): 4.1318399999999995 not (4.666666666666667, 233.33333333333334),维生素A(微克): 77.73899999999999 not (256.6666666666667, 1000.0),钾(毫克): 1071.5040000000001不合适,钠(毫克): 2063.3558不合适,硒(微克): 19.070710000000002 not (20.0, 133.33333333333334)"
31,"鸡翅: 140.9克,土豆: 165.0克,玉米(甜): 322.2克,生抽: 20.9克,老抽: 0.0克,蚝油: 0.0克,姜: 24.0克,蒜: 9.3克,豆瓣酱: 27.4克,精盐: 1.6克,花生油: 0.9克"," (18, 30)_男_低,YES: 铁(毫克): 10.42124 within (4.0, 14.0),维生素C(毫克): 70.32119999999999 within (33.333333333333336, 666.6666666666666),锰(毫克): 2.1655520000000004 within (1.5, 3.6666666666666665),膳食纤维(克): 8.853299999999999 within (8.333333333333334, 10.0),锌(毫克): 4.365170000000001 within (4.0, 13.333333333333334),维生素A(微克): 277.3123 within (256.6666666666667, 1000.0),铜(毫克): 0.694035 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 654.498 within (240.0, 1166.6666666666667),硒(微克): 23.228519999999996 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.7032199999999998不合适,钙(毫克): 72.555 not (266.6666666666667, 666.6666666666666),蛋白质(克): 43.98561999999999 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.5646599999999999不合适,镁(毫克): 234.363不合适,脂肪(克): 24.279600000000002 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 16.12606 not (5.0, 11.666666666666666),维生素E(毫克): 1.11995 not (4.666666666666667, 233.33333333333334),钾(毫克): 2114.417不合适,钠(毫克): 3740.2796999999996不合适"
32,"猪耳: 143.6克,洋葱: 100.0克,辣椒(红，小): 26.7克,花生仁(炒): 91.8克,香菜: 20.0克,蒜: 1.4克,姜: 19.2克,香醋: 23.0克,生抽: 10.5克,白砂糖: 10.0克,芝麻籽(白): 14.8克,鸡精: 2.0克,精盐: 0.8克,花生油: 1.3克"," (18, 30)_男_低,YES: 钙(毫克): 438.14700000000005 within (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.43096999999999996符合,铁(毫克): 12.821 within (4.0, 14.0),维生素C(毫克): 56.6748 within (33.333333333333336, 666.6666666666666),锰(毫克): 3.1138480000000004 within (1.5, 3.6666666666666665),膳食纤维(克): 8.74 within (8.333333333333334, 10.0),维生素E(毫克): 21.48308 within (4.666666666666667, 233.33333333333334),锌(毫克): 5.99097 within (4.0, 13.333333333333334),铜(毫克): 1.194106 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 486.919 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 0.31489不合适,蛋白质(克): 55.947939999999996 not (21.666666666666668, 35.833333333333336),镁(毫克): 251.10899999999998不合适,脂肪(克): 64.5784 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 24.379199999999994 not (5.0, 11.666666666666666),维生素A(微克): 62.5938 not (256.6666666666667, 1000.0),钾(毫克): 1132.941不合适,钠(毫克): 2033.5910999999999不合适,硒(微克): 16.206919999999997 not (20.0, 133.33333333333334)"
33,"冬瓜: 227.5克,小米: 39.6克,赤小豆[小豆，红小豆]: 39.8克,燕麦: 0.0克,莲子(干): 41.7克,薏米[薏仁米，苡米]: 51.0克,绿豆: 24.2克,花生油: 6.2克,白砂糖: 20.0克,精盐: 0.6克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.45653000000000005符合,蛋白质(克): 31.4412 within (21.666666666666668, 35.833333333333336),烟酸(毫克): 5.3279 within (5.0, 11.666666666666666),铁(毫克): 10.6358 within (4.0, 14.0),维生素C(毫克): 43.035 within (33.333333333333336, 666.6666666666666),膳食纤维(克): 9.1105 within (8.333333333333334, 10.0),维生素E(毫克): 14.783249999999999 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.362189999999999 within (4.0, 13.333333333333334),铜(毫克): 1.60982 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 663.478 within (240.0, 1166.6666666666667), NO: 钙(毫克): 175.26 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.24261000000000002不合适,镁(毫克): 292.27600000000007不合适,脂肪(克): 10.825800000000001 not (15.933333333333332, 23.900000000000002),锰(毫克): 5.389460000000001 not (1.5, 3.6666666666666665),维生素A(微克): 46.805 not (256.6666666666667, 1000.0),钾(毫克): 1297.956不合适,钠(毫克): 247.57350000000002不合适,硒(微克): 7.8985199999999995 not (20.0, 133.33333333333334)"
34,"鲫鱼[喜头鱼，海附鱼]: 392.9克,姜: 37.4克,蒜: 10.9克,精盐: 5.4克,绵白糖: 6.7克,大葱: 40.0克,生抽: 17.0克,蚝油: 15.7克,豆油: 22.8克,料酒: 38.3克,胡椒粉: 0.6克,花生油: 1.7克"," (18, 30)_男_低,YES: 钙(毫克): 368.595 within (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.42687符合,烟酸(毫克): 10.7314 within (5.0, 11.666666666666666),铁(毫克): 7.409600000000001 within (4.0, 14.0),锰(毫克): 1.9682979999999999 within (1.5, 3.6666666666666665),维生素E(毫克): 24.7534 within (4.666666666666667, 233.33333333333334),锌(毫克): 8.645269999999998 within (4.0, 13.333333333333334),铜(毫克): 0.5214110000000001 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 831.4780000000001 within (240.0, 1166.6666666666667),硒(微克): 58.595530000000004 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.20395000000000002不合适,蛋白质(克): 71.24944 not (21.666666666666668, 35.833333333333336),镁(毫克): 204.41899999999995不合适,脂肪(克): 35.56 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 11.6968 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 1.8039000000000003 not (8.333333333333334, 10.0),维生素A(微克): 71.1473 not (256.6666666666667, 1000.0),钾(毫克): 1452.524不合适,钠(毫克): 4190.714500000002不合适"
35,"鸡胸脯肉: 274.3克,精盐: 1.9克,蚝油: 6.9克,姜: 18.0克,料酒: 12.4克,生抽: 30.0克,玉米淀粉: 6.6克,胡椒粉(黑色): 6.0克,蒜: 1.6克,生菜: 38.0克,豆油: 7.9克,花生油: 0.2克"," (18, 30)_男_低,YES: 核黄素(毫克): 0.44542符合,镁(毫克): 114.046符合,脂肪(克): 22.2328 within (15.933333333333332, 23.900000000000002),铁(毫克): 4.186400000000001 within (4.0, 14.0),锰(毫克): 1.648402 within (1.5, 3.6666666666666665),维生素E(毫克): 8.19508 within (4.666666666666667, 233.33333333333334),维生素A(微克): 897.9472 within (256.6666666666667, 1000.0),铜(毫克): 0.34133399999999997 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 642.663 within (240.0, 1166.6666666666667),硒(微克): 30.106700000000004 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.24056000000000008不合适,钙(毫克): 67.163 not (266.6666666666667, 666.6666666666666),蛋白质(克): 56.777860000000004 not (21.666666666666668, 35.833333333333336),烟酸(毫克): 30.442480000000003 not (5.0, 11.666666666666666),维生素C(毫克): 4.715199999999999 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 2.552 not (8.333333333333334, 10.0),锌(毫克): 1.96146 not (4.0, 13.333333333333334),钾(毫克): 1261.6830000000002不合适,钠(毫克): 3116.3520999999996不合适"
36,"大白菜: 385.1克,豆腐: 84.0克,老抽: 3.1克,生抽: 26.6克,精盐: 0.4克,鸡蛋: 200.0克,蒜: 30.0克,花生油: 0.0克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.50833符合,钙(毫克): 658.031 within (266.6666666666667, 666.6666666666666),镁(毫克): 104.147符合,脂肪(克): 22.1862 within (15.933333333333332, 23.900000000000002),铁(毫克): 12.619399999999999 within (4.0, 14.0),维生素C(毫克): 128.82500000000002 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.76342 within (1.5, 3.6666666666666665),维生素E(毫克): 6.63916 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.8245 within (4.0, 13.333333333333334),铜(毫克): 0.7786100000000001 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 631.942符合,磷(毫克): 527.88 within (240.0, 1166.6666666666667),硒(微克): 42.71169 within (20.0, 133.33333333333334), NO: 蛋白质(克): 42.5934 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.8409700000000001不合适,烟酸(毫克): 3.42376 not (5.0, 11.666666666666666),膳食纤维(克): 3.9628000000000005 not (8.333333333333334, 10.0),维生素A(微克): 5652.110400000001 not (256.6666666666667, 1000.0),钠(毫克): 2565.2765不合适"
37,"虾米[海米，虾仁]: 40.8克,金针菇: 203.0克,姜: 17.9克,番茄酱: 110.5克,生抽: 96.7克,白砂糖: 12.0克,蒜: 15.6克,小葱: 31.4克,蚝油: 9.2克,料酒: 11.2克,酱油: 25.8克,精盐: 4.0克,花生油: 0.5克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.4233059999999999符合,钙(毫克): 340.12299999999993 within (266.6666666666667, 666.6666666666666),烟酸(毫克): 10.453584 within (5.0, 11.666666666666666),铁(毫克): 12.413640000000001 within (4.0, 14.0),锰(毫克): 2.077512 within (1.5, 3.6666666666666665),膳食纤维(克): 9.1994 within (8.333333333333334, 10.0),维生素E(毫克): 8.21297 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.136369999999999 within (4.0, 13.333333333333334),铜(毫克): 1.8047620000000002 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 727.8100000000001 within (240.0, 1166.6666666666667),硒(微克): 35.925380000000004 within (20.0, 133.33333333333334), NO: 蛋白质(克): 37.032959999999996 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.6501119999999999不合适,镁(毫克): 230.882不合适,脂肪(克): 3.1601799999999995 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 16.2372 not (33.333333333333336, 666.6666666666666),维生素A(微克): 52.949200000000005 not (256.6666666666667, 1000.0),钾(毫克): 2344.483不合适,钠(毫克): 12004.804900000001不合适"
38,"鸭子: 195.6克,料酒: 30.0克,生抽: 0.0克,老抽: 0.0克,小麦粉(标准粉): 99.9克,五香粉: 7.8克,精盐: 2.0克,花生油: 2.0克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.4362000000000001符合,核黄素(毫克): 0.51258符合,烟酸(毫克): 10.330200000000001 within (5.0, 11.666666666666666),铁(毫克): 10.5909 within (4.0, 14.0),锰(毫克): 1.6882000000000001 within (1.5, 3.6666666666666665),锌(毫克): 4.47186 within (4.0, 13.333333333333334),铜(毫克): 0.93364 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 652.47符合,磷(毫克): 431.89200000000005 within (240.0, 1166.6666666666667),硒(微克): 29.78258 within (20.0, 133.33333333333334), NO: 钙(毫克): 61.703 not (266.6666666666667, 666.6666666666666),蛋白质(克): 41.674800000000005 not (21.666666666666668, 35.833333333333336),镁(毫克): 84.27800000000002不合适,脂肪(克): 42.6537 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 0.0 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 2.5113000000000003 not (8.333333333333334, 10.0),维生素E(毫克): 3.9155400000000005 not (4.666666666666667, 233.33333333333334),维生素A(微克): 101.712 not (256.6666666666667, 1000.0),钠(毫克): 1007.4725000000001不合适"
39,"牛肉: 161.2克,橄榄油: 10.2克,精盐: 3.0克,蒜: 7.4克,酱油: 4.0克,意大利面(全麦、干): 95.1克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.4680169999999999符合,核黄素(毫克): 0.445498符合,脂肪(克): 19.804029999999997 within (15.933333333333332, 23.900000000000002),铁(毫克): 8.97202 within (4.0, 14.0),锰(毫克): 3.037741 within (1.5, 3.6666666666666665),膳食纤维(克): 8.924599999999998 within (8.333333333333334, 10.0),锌(毫克): 10.55147 within (4.0, 13.333333333333334),铜(毫克): 0.790773 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 612.0909999999999 within (240.0, 1166.6666666666667),硒(微克): 85.30779999999999 within (20.0, 133.33333333333334), NO: 钙(毫克): 79.389 not (266.6666666666667, 666.6666666666666),蛋白质(克): 46.01980999999999 not (21.666666666666668, 35.833333333333336),镁(毫克): 157.03799999999998不合适,烟酸(毫克): 17.457261 not (5.0, 11.666666666666666),维生素C(毫克): 2.3088 not (33.333333333333336, 666.6666666666666),维生素E(毫克): 1.49118 not (4.666666666666667, 233.33333333333334),维生素A(微克): 11.483799999999999 not (256.6666666666667, 1000.0),钾(毫克): 808.8999999999999不合适,钠(毫克): 1594.8243999999997不合适"
40,"鸡胸脯肉: 295.0克,玉米淀粉: 98.5克,蒜: 40.0克,胡椒粉: 3.3克,精盐: 1.1克,酱油: 0.0克,绵白糖: 23.2克,花生油: 2.8克"," (18, 30)_男_低,YES: 核黄素(毫克): 0.46888符合,镁(毫克): 103.27600000000001符合,脂肪(克): 17.9183 within (15.933333333333332, 23.900000000000002),铁(毫克): 6.8289 within (4.0, 14.0),铜(毫克): 0.38648999999999994 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 723.9170000000001 within (240.0, 1166.6666666666667),钠(毫克): 547.6302000000001符合,硒(微克): 37.69578 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.31902不合适,钙(毫克): 101.016 not (266.6666666666667, 666.6666666666666),蛋白质(克): 61.29600000000001 not (21.666666666666668, 35.833333333333336),烟酸(毫克): 33.329299999999996 not (5.0, 11.666666666666666),维生素C(毫克): 12.48 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.8046100000000002 not (1.5, 3.6666666666666665),膳食纤维(克): 1.0144000000000002 not (8.333333333333334, 10.0),维生素E(毫克): 1.8586799999999999 not (4.666666666666667, 233.33333333333334),锌(毫克): 2.13006 not (4.0, 13.333333333333334),维生素A(微克): 48.61 not (256.6666666666667, 1000.0),钾(毫克): 1171.1080000000002不合适"
41,"花蛤蜊: 838.9克,黄油: 12.2克,蒜: 17.2克,小葱: 9.6克,江米酒: 26.9克,精盐: 0.2克"," (18, 30)_男_低,YES: 钙(毫克): 537.309 within (266.6666666666667, 666.6666666666666),脂肪(克): 17.113799999999998 within (15.933333333333332, 23.900000000000002),锰(毫克): 3.581333999999999 within (1.5, 3.6666666666666665),锌(毫克): 10.229929999999998 within (4.0, 13.333333333333334),铜(毫克): 1.736488 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 1086.8020000000001 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 0.0392不合适,蛋白质(克): 66.44402 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 1.11769不合适,镁(毫克): 694.7839999999999不合适,烟酸(毫克): 16.097899999999996 not (5.0, 11.666666666666666),铁(毫克): 51.689699999999995 not (4.0, 14.0),维生素C(毫克): 7.3824 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 0.49559999999999993 not (8.333333333333334, 10.0),维生素E(毫克): 4.33919 not (4.666666666666667, 233.33333333333334),维生素A(微克): 206.85139999999998 not (256.6666666666667, 1000.0),钾(毫克): 2058.9009999999994不合适,钠(毫克): 2679.662不合适,硒(微克): 649.5332599999999 not (20.0, 133.33333333333334)"
42,"菠菜: 129.5克,平菇: 24.0克,生抽: 52.5克,蚝油: 30.0克,陈醋: 19.7克,精盐: 1.7克,绵白糖: 3.9克,蒜: 14.1克,小葱: 1.7克,辣椒(红，小): 18.2克,辣椒粉: 7.5克,芝麻籽(白): 9.4克,花生油: 2.0克"," (18, 30)_男_低,YES: 钙(毫克): 273.48699999999997 within (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.506815符合,烟酸(毫克): 5.132479999999999 within (5.0, 11.666666666666666),铁(毫克): 11.742549999999998 within (4.0, 14.0),维生素C(毫克): 68.3137 within (33.333333333333336, 666.6666666666666),锰(毫克): 3.5261169999999997 within (1.5, 3.6666666666666665),膳食纤维(克): 8.547 within (8.333333333333334, 10.0),维生素E(毫克): 8.68713 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.7152390000000001 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 291.492 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 0.21968不合适,蛋白质(克): 14.95436 not (21.666666666666668, 35.833333333333336),镁(毫克): 208.402不合适,脂肪(克): 7.36165 not (15.933333333333332, 23.900000000000002),锌(毫克): 3.16212 not (4.0, 13.333333333333334),维生素A(微克): 3922.1742 not (256.6666666666667, 1000.0),钾(毫克): 1409.5009999999997不合适,钠(毫克): 5652.042800000001不合适,硒(微克): 5.810779999999999 not (20.0, 133.33333333333334)"
43,"羊肉(颈): 180.0克,柠檬: 30.0克,蚝油: 25.0克,生抽: 25.0克,鱼奇油[鱼露，虾油]: 25.0克,绵白糖: 10.0克,精盐: 2.0克,花生油: 2.0克"," (18, 30)_男_低,YES: 核黄素(毫克): 0.4615符合,烟酸(毫克): 8.319999999999999 within (5.0, 11.666666666666666),铁(毫克): 7.282999999999999 within (4.0, 14.0),锌(毫克): 5.447900000000001 within (4.0, 13.333333333333334),铜(毫克): 0.42030000000000006 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 637.85符合,磷(毫克): 336.05000000000007 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 0.1305不合适,钙(毫克): 62.23 not (266.6666666666667, 666.6666666666666),蛋白质(克): 44.605 not (21.666666666666668, 35.833333333333336),镁(毫克): 81.78000000000002不合适,脂肪(克): 10.788 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 6.6 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.41040000000000004 not (1.5, 3.6666666666666665),膳食纤维(克): 0.44 not (8.333333333333334, 10.0),维生素E(毫克): 1.9822000000000002 not (4.666666666666667, 233.33333333333334),维生素A(微克): 10.8 not (256.6666666666667, 1000.0),钠(毫克): 5980.93不合适,硒(微克): 11.9875 not (20.0, 133.33333333333334)"
44,"腊肉(生): 90.7克,芹菜叶: 58.7克,胡萝卜: 0.0克,大葱: 16.5克,生抽: 5.9克,蚝油: 30.0克,白砂糖: 2.2克,料酒: 8.8克,精盐: 18.2克,芝麻油: 18.7克,花生油: 50.8克,花椒: 0.0克,卷心菜: 78.4克"," (18, 30)_男_低,YES: 镁(毫克): 100.95200000000003符合,铁(毫克): 10.246580000000002 within (4.0, 14.0),维生素C(毫克): 44.4134 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 41.49680000000001 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.868909999999999 within (4.0, 13.333333333333334),维生素A(微克): 398.2276 within (256.6666666666667, 1000.0),铜(毫克): 0.849416 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 716.115符合,磷(毫克): 338.09 within (240.0, 1166.6666666666667),硒(微克): 23.111089999999997 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.103914不合适,钙(毫克): 101.47800000000001 not (266.6666666666667, 666.6666666666666),蛋白质(克): 16.132420000000003 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.15515不合适,脂肪(克): 114.23070000000001 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 1.097976 not (5.0, 11.666666666666666),锰(毫克): 1.0356 not (1.5, 3.6666666666666665),膳食纤维(克): 3.5259000000000005 not (8.333333333333334, 10.0),钠(毫克): 9663.5518不合适"
45,"鸡胸脯肉: 180.2克,黄瓜: 200.0克,胡萝卜: 32.7克,木耳(黑木耳): 24.2克,大葱: 20.0克,蒜: 2.6克,花生油: 7.7克,生抽: 0.0克,蚝油: 19.7克,料酒: 24.9克,鸡精: 0.0克,黄酱[大酱]: 4.9克,胡椒粉: 5.9克,玉米淀粉: 0.0克,精盐: 1.8克"," (18, 30)_男_低,YES: 核黄素(毫克): 0.4696159999999999符合,脂肪(克): 17.684480000000004 within (15.933333333333332, 23.900000000000002),锰(毫克): 2.6768029999999996 within (1.5, 3.6666666666666665),膳食纤维(克): 9.8077 within (8.333333333333334, 10.0),维生素E(毫克): 7.428820000000001 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.39600900000000006 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 570.098 within (240.0, 1166.6666666666667),硒(微克): 22.026639999999997 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.263792不合适,钙(毫克): 131.756 not (266.6666666666667, 666.6666666666666),蛋白质(克): 42.74737 not (21.666666666666668, 35.833333333333336),镁(毫克): 144.11899999999997不合适,烟酸(毫克): 21.083641000000004 not (5.0, 11.666666666666666),铁(毫克): 26.8768 not (4.0, 14.0),维生素C(毫克): 11.7405 not (33.333333333333336, 666.6666666666666),锌(毫克): 2.7675199999999998 not (4.0, 13.333333333333334),维生素A(微克): 1733.9877999999999 not (256.6666666666667, 1000.0),钾(毫克): 1315.6629999999998不合适,钠(毫克): 1940.2763不合适"
46,"馒头: 159.5克,腊肠: 75.9克,大葱: 10.4克,鸡蛋: 60.2克,蚝油: 0.0克,生抽: 30.0克,老抽: 27.0克,鸡精: 0.9克,芝麻籽(白): 4.0克,精盐: 2.0克,花生油: 1.8克"," (18, 30)_男_低,YES: 核黄素(毫克): 0.4393400000000001符合,镁(毫克): 109.308符合,烟酸(毫克): 11.114064999999998 within (5.0, 11.666666666666666),铁(毫克): 9.83857 within (4.0, 14.0),锰(毫克): 2.5010800000000004 within (1.5, 3.6666666666666665),维生素E(毫克): 4.803000000000001 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.692920000000001 within (4.0, 13.333333333333334),铜(毫克): 0.5689500000000001 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 601.2379999999999符合,磷(毫克): 438.73699999999997 within (240.0, 1166.6666666666667),硒(微克): 32.16769 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.20885不合适,钙(毫克): 122.883 not (266.6666666666667, 666.6666666666666),蛋白质(克): 41.78134 not (21.666666666666668, 35.833333333333336),脂肪(克): 47.20162000000001 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 1.7779000000000003 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 2.9197 not (8.333333333333334, 10.0),维生素A(微克): 141.9134 not (256.6666666666667, 1000.0),钠(毫克): 6204.5822不合适"
47,"鸡爪: 333.4克,辣椒(红，小): 28.3克,柠檬: 51.2克,百香果(紫色): 49.2克,蒜: 16.7克,洋葱: 60.2克,香菜: 7.8克,姜: 0.0克,姜: 30.0克,大葱: 0.0克,料酒: 19.2克,白砂糖: 25.1克,白醋: 58.7克,生抽: 60.0克,蚝油: 0.0克,精盐: 0.7克,花生油: 0.6克"," (18, 30)_男_低,YES: 钙(毫克): 280.958 within (266.6666666666667, 666.6666666666666),镁(毫克): 108.16099999999999符合,烟酸(毫克): 10.519531999999996 within (5.0, 11.666666666666666),铁(毫克): 10.422720000000002 within (4.0, 14.0),维生素C(毫克): 81.38520000000001 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.7158820000000001 within (1.5, 3.6666666666666665),膳食纤维(克): 8.965700000000002 within (8.333333333333334, 10.0),锌(毫克): 4.1902800000000004 within (4.0, 13.333333333333334),维生素A(微克): 377.5733 within (256.6666666666667, 1000.0),铜(毫克): 0.568103 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 416.81799999999987 within (240.0, 1166.6666666666667),硒(微克): 38.13638999999999 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.14964200000000002不合适,蛋白质(克): 86.94711999999997 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.6451439999999999不合适,脂肪(克): 57.1161 not (15.933333333333332, 23.900000000000002),维生素E(毫克): 2.12508 not (4.666666666666667, 233.33333333333334),钾(毫克): 1179.3不合适,钠(毫克): 4882.762699999999不合适"
48,"黑鱼: 138.9克,精盐: 0.7克,花椒: 20.0克,姜: 40.0克,蒜: 6.8克,大葱: 42.3克,醋: 41.8克,绵白糖: 24.9克,老抽: 0.1克,香菜: 0.0克,花生油: 2.0克"," (18, 30)_男_低,YES: 钙(毫克): 383.324 within (266.6666666666667, 666.6666666666666),蛋白质(克): 29.61868 within (21.666666666666668, 35.833333333333336),镁(毫克): 101.40400000000001符合,烟酸(毫克): 5.008280000000002 within (5.0, 11.666666666666666),铁(毫克): 6.2529 within (4.0, 14.0),锰(毫克): 3.5320560000000008 within (1.5, 3.6666666666666665),铜(毫克): 0.409702 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 413.87600000000003 within (240.0, 1166.6666666666667),钠(毫克): 478.62239999999997符合,硒(微克): 37.112 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.09864不合适,核黄素(毫克): 0.34207000000000004不合适,脂肪(克): 5.971400000000001 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 10.9126 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 7.512700000000001 not (8.333333333333334, 10.0),维生素E(毫克): 2.81487 not (4.666666666666667, 233.33333333333334),锌(毫克): 2.42715 not (4.0, 13.333333333333334),维生素A(微克): 45.127599999999994 not (256.6666666666667, 1000.0),钾(毫克): 829.4250000000001不合适"
49,"鲤鱼[鲤拐子]: 534.1克,大葱: 31.8克,姜: 20.2克,料酒: 15.8克,精盐: 0.5克,花生油: 1.1克"," (18, 30)_男_低,YES: 钙(毫克): 284.18 within (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.50265符合,脂肪(克): 23.213600000000003 within (15.933333333333332, 23.900000000000002),铁(毫克): 5.8991 within (4.0, 14.0),维生素E(毫克): 7.34113 within (4.666666666666667, 233.33333333333334),锌(毫克): 11.311640000000002 within (4.0, 13.333333333333334),铜(毫克): 0.37653000000000003 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 1106.863 within (240.0, 1166.6666666666667),钠(毫克): 530.6014000000001符合,硒(微克): 82.47576 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.17381不合适,蛋白质(克): 94.85220000000001 not (21.666666666666668, 35.833333333333336),镁(毫克): 191.215不合适,烟酸(毫克): 14.741300000000003 not (5.0, 11.666666666666666),维生素C(毫克): 6.2139999999999995 not (33.333333333333336, 666.6666666666666),锰(毫克): 1.0075699999999999 not (1.5, 3.6666666666666665),膳食纤维(克): 0.9588000000000001 not (8.333333333333334, 10.0),维生素A(微克): 136.705 not (256.6666666666667, 1000.0),钾(毫克): 1889.3569999999997不合适"
