index,nutrient_sums,suitable_combinations
135,"鳙鱼[胖头鱼，摆佳鱼，花鲢鱼]: 117.7克,黑鱼: 0.0克,黑鱼: 0.0克,大蒜头: 21.0克,洋葱: 600.0克,狗芽菜: 75.8克,辣椒(红，尖，干): 10.0克,小葱: 5.4克,姜: 19.0克,酱油: 36.5克,豆瓣酱: 12.7克,生抽: 5.4克,蚝油: 24.8克,绵白糖: 9.9克,精盐: 6.0克,料酒: 2.1克,胡椒粉: 4.0克,花生油: 0.6克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.5065200000000001符合,钙(毫克): 399.85199999999986 within (266.6666666666667, 666.6666666666666),蛋白质(克): 35.61370000000001 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.48615500000000006符合,烟酸(毫克): 6.11774 within (5.0, 11.666666666666666),铁(毫克): 9.93995 within (4.0, 14.0),维生素C(毫克): 52.846000000000004 within (33.333333333333336, 666.6666666666666),锰(毫克): 3.6024100000000003 within (1.5, 3.6666666666666665),维生素E(毫克): 4.667040000000001 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.13855 within (4.0, 13.333333333333334),铜(毫克): 0.7025049999999999 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 559.3950000000001 within (240.0, 1166.6666666666667),硒(微克): 31.12265 within (20.0, 133.33333333333334), NO: 镁(毫克): 189.36600000000004不合适,脂肪(克): 6.52275 not (15.933333333333332, 23.900000000000002),膳食纤维(克): 17.733400000000007 not (8.333333333333334, 10.0),维生素A(微克): 52.145 not (256.6666666666667, 1000.0),钾(毫克): 2011.8440000000003不合适,钠(毫克): 9286.317000000001不合适"
136,"鸡翅: 406.5克,蚝油: 0.0克,生抽: 0.8克,料酒: 0.0克,孜然: 10.0克,大蒜头: 10.6克,辣椒粉: 2.4克,芝麻籽(白): 10.0克,胡椒粉(黑色): 3.7克,精盐: 0.6克,花生油: 2.0克"," (18, 30)_男_低,YES: 核黄素(毫克): 0.51203符合,镁(毫克): 103.91800000000002符合,铁(毫克): 7.816370000000002 within (4.0, 14.0),维生素E(毫克): 6.1003300000000005 within (4.666666666666667, 233.33333333333334),锌(毫克): 5.191910000000001 within (4.0, 13.333333333333334),维生素A(微克): 357.72990000000004 within (256.6666666666667, 1000.0),铜(毫克): 0.4524340000000001 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 737.5769999999999 within (240.0, 1166.6666666666667),钠(毫克): 501.68符合,硒(微克): 46.9346 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.102246不合适,钙(毫克): 134.101 not (266.6666666666667, 666.6666666666666),蛋白质(克): 74.13278999999999 not (21.666666666666668, 35.833333333333336),脂肪(克): 54.72742 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 22.232031000000003 not (5.0, 11.666666666666666),维生素C(毫克): 3.3072 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.9337430000000001 not (1.5, 3.6666666666666665),膳食纤维(克): 3.1827 not (8.333333333333334, 10.0),钾(毫克): 987.036不合适"
138,"鸡胸脯肉: 38.8克,精盐: 0.0克,料酒: 30.0克,胡椒粉: 4.0克,玉米淀粉: 3.7克,鸡蛋白: 60.0克,小麦粉(标准粉): 100.0克,玉米淀粉: 0.0克,泡打粉: 0.3克,鸡蛋黄: 38.3克,番茄酱: 19.4克,绵白糖: 115.9克,白醋: 90.0克,生抽: 0.0克,花生油: 2.0克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.46808符合,蛋白质(克): 33.184000000000005 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.43720999999999993符合,镁(毫克): 105.03200000000001符合,脂肪(克): 16.970299999999998 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 7.77966 within (5.0, 11.666666666666666),铁(毫克): 10.2321 within (4.0, 14.0),锰(毫克): 1.78595 within (1.5, 3.6666666666666665),维生素E(毫克): 5.53384 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.7851099999999999 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 678.4889999999998符合,磷(毫克): 428.63899999999995 within (240.0, 1166.6666666666667),钠(毫克): 543.7184000000001符合,硒(微克): 25.12535 within (20.0, 133.33333333333334), NO: 钙(毫克): 134.428 not (266.6666666666667, 666.6666666666666),维生素C(毫克): 0.0 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 2.6097 not (8.333333333333334, 10.0),锌(毫克): 3.58267 not (4.0, 13.333333333333334),维生素A(微克): 174.362 not (256.6666666666667, 1000.0)"
139,"鸭子: 95.5克,姜: 25.5克,豆瓣酱: 30.0克,料酒: 27.9克,生抽: 14.5克,老抽: 16.7克,蚝油: 30.0克,啤酒: 722.1克,白砂糖: 0.0克,百里香: 3.7克,草果: 10.7克,八角[大料，大茴香]: 8.0克,肉桂: 0.0克,精盐: 0.0克,花生油: 0.0克"," (18, 30)_男_低,YES: 蛋白质(克): 27.885399999999997 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.42846000000000006符合,镁(毫克): 101.831符合,脂肪(克): 22.6791 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 5.68416 within (5.0, 11.666666666666666),铁(毫克): 10.712399999999997 within (4.0, 14.0),锰(毫克): 2.16992 within (1.5, 3.6666666666666665),铜(毫克): 0.6420100000000001 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 709.488符合,磷(毫克): 249.539 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 0.13501不合适,钙(毫克): 58.096000000000004 not (266.6666666666667, 666.6666666666666),维生素C(毫克): 1.02 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 4.6459 not (8.333333333333334, 10.0),维生素E(毫克): 0.55172 not (4.666666666666667, 233.33333333333334),锌(毫克): 2.52956 not (4.0, 13.333333333333334),维生素A(微克): 71.86500000000001 not (256.6666666666667, 1000.0),钠(毫克): 5380.942300000001不合适,硒(微克): 15.653749999999995 not (20.0, 133.33333333333334)"
140,"小白菜: 502.2克,辣椒(红，小): 4.4克,精盐: 0.0克,大葱: 12.8克,蒜: 30.0克,辣椒油: 19.6克,蚝油: 0.0克,酱油: 2.0克,醋: 4.6克,绵白糖: 8.4克,花生油: 1.6克"," (18, 30)_男_低,YES: 钙(毫克): 513.438 within (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.49850000000000005符合,镁(毫克): 102.41符合,脂肪(克): 22.935000000000002 within (15.933333333333332, 23.900000000000002),铁(毫克): 10.548800000000002 within (4.0, 14.0),维生素C(毫克): 158.488 within (33.333333333333336, 666.6666666666666),锰(毫克): 2.05192 within (1.5, 3.6666666666666665),维生素E(毫克): 21.369159999999997 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.51328 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 242.52400000000003 within (240.0, 1166.6666666666667),钠(毫克): 523.6264000000001符合, NO: 硫胺素(毫克): 0.16782不合适,蛋白质(克): 9.9608 not (21.666666666666668, 35.833333333333336),烟酸(毫克): 3.9623600000000003 not (5.0, 11.666666666666666),膳食纤维(克): 6.4714 not (8.333333333333334, 10.0),锌(毫克): 3.04928 not (4.0, 13.333333333333334),维生素A(微克): 1425.9060000000002 not (256.6666666666667, 1000.0),钾(毫克): 1067.6860000000001不合适,硒(微克): 10.464799999999999 not (20.0, 133.33333333333334)"
141,"茄子: 400.0克,土豆: 400.0克,蒜: 0.6克,大葱: 9.6克,生抽: 2.0克,老抽: 4.8克,精盐: 5.4克,豆瓣酱: 27.3克,香菜: 4.5克,蚝油: 19.4克,花生油: 1.1克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.43969符合,核黄素(毫克): 0.47696符合,烟酸(毫克): 7.863840000000001 within (5.0, 11.666666666666666),铁(毫克): 10.5506 within (4.0, 14.0),维生素C(毫克): 131.9792 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.6335720000000002 within (1.5, 3.6666666666666665),膳食纤维(克): 8.639700000000001 within (8.333333333333334, 10.0),维生素E(毫克): 5.222949999999999 within (4.666666666666667, 233.33333333333334),铜(毫克): 1.131174 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 333.83799999999997 within (240.0, 1166.6666666666667), NO: 钙(毫克): 158.66999999999996 not (266.6666666666667, 666.6666666666666),蛋白质(克): 18.364160000000002 not (21.666666666666668, 35.833333333333336),镁(毫克): 196.62800000000004不合适,脂肪(克): 4.6796999999999995 not (15.933333333333332, 23.900000000000002),锌(毫克): 3.23624 not (4.0, 13.333333333333334),维生素A(微克): 29.776200000000003 not (256.6666666666667, 1000.0),钾(毫克): 2250.265不合适,钠(毫克): 5131.6338不合适,硒(微克): 8.169170000000001 not (20.0, 133.33333333333334)"
142,"鸡腿: 159.5克,杏鲍菇: 240.0克,香菇: 60.0克,精盐: 0.0克,料酒: 6.0克,蜂蜜: 0.0克,姜: 30.0克,精盐: 0.9克,胡椒粉(黑色): 0.6克,花生油: 0.2克"," (18, 30)_男_低,YES: 蛋白质(克): 35.25434 within (21.666666666666668, 35.833333333333336),镁(毫克): 118.27799999999999符合,脂肪(克): 22.298359999999995 within (15.933333333333332, 23.900000000000002),铁(毫克): 6.26356 within (4.0, 14.0),锰(毫克): 1.5088380000000001 within (1.5, 3.6666666666666665),膳食纤维(克): 8.461799999999998 within (8.333333333333334, 10.0),锌(毫克): 4.14266 within (4.0, 13.333333333333334),铜(毫克): 0.85269 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 602.6179999999998 within (240.0, 1166.6666666666667),钠(毫克): 521.354符合,硒(微克): 27.7724 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.33854799999999996不合适,钙(毫克): 29.79 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 1.1189799999999999不合适,烟酸(毫克): 22.911258 not (5.0, 11.666666666666666),维生素C(毫克): 1.2 not (33.333333333333336, 666.6666666666666),维生素E(毫克): 0.13821 not (4.666666666666667, 233.33333333333334),维生素A(微克): 105.7246 not (256.6666666666667, 1000.0),钾(毫克): 1502.5919999999999不合适"
143,"老抽: 29.1克,精盐: 0.7克,花椒: 3.2克,牛肉(前腱): 147.1克,生抽: 30.0克,料酒: 25.8克,冰糖: 0.3克,红果[山里红，大山楂]: 4.4克,丁香: 3.4克,茴香(小茴香): 1.2克,五香粉: 7.6克,胡椒粉: 1.0克,蚝油: 16.9克,花椒: 5.5克,花生油: 0.6克"," (18, 30)_男_低,YES: 蛋白质(克): 35.795999999999985 within (21.666666666666668, 35.833333333333336),烟酸(毫克): 8.60148 within (5.0, 11.666666666666666),铁(毫克): 11.046499999999998 within (4.0, 14.0),锌(毫克): 12.24202 within (4.0, 13.333333333333334),铜(毫克): 0.55101 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 639.7009999999999符合,磷(毫克): 369.6569999999999 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 0.08829000000000001不合适,钙(毫克): 106.30699999999999 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.37761不合适,镁(毫克): 83.558不合适,脂肪(克): 4.698799999999999 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 2.644 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.63637 not (1.5, 3.6666666666666665),膳食纤维(克): 3.6799 not (8.333333333333334, 10.0),维生素E(毫克): 2.25051 not (4.666666666666667, 233.33333333333334),维生素A(微克): 9.2578 not (256.6666666666667, 1000.0),钠(毫克): 5166.7807999999995不合适,硒(微克): 9.434489999999998 not (20.0, 133.33333333333334)"
144,"牛肉: 26.3克,鸡肫[鸡胗]: 91.0克,洋葱: 40.4克,金针菇: 89.8克,香菜: 17.2克,粉丝: 17.4克,姜: 40.0克,蒜: 50.0克,辣椒(红，小): 8.7克,辣椒粉: 7.7克,五香粉: 1.9克,胡椒粉(黑色): 2.1克,玉米淀粉: 0.0克,蚝油: 9.3克,精盐: 0.0克,芝麻油: 1.8克,花生油: 9.5克,崇明老白酒: 25.8克"," (18, 30)_男_低,YES: 蛋白质(克): 31.69089 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.47402799999999995符合,镁(毫克): 105.83499999999998符合,脂肪(克): 16.94556 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 6.513367000000001 within (5.0, 11.666666666666666),铁(毫克): 12.23625 within (4.0, 14.0),维生素C(毫克): 42.7696 within (33.333333333333336, 666.6666666666666),锰(毫克): 2.8754190000000004 within (1.5, 3.6666666666666665),膳食纤维(克): 9.917699999999998 within (8.333333333333334, 10.0),维生素E(毫克): 8.83333 within (4.666666666666667, 233.33333333333334),锌(毫克): 5.433469999999999 within (4.0, 13.333333333333334),维生素A(微克): 300.2945 within (256.6666666666667, 1000.0),铜(毫克): 2.5245960000000007 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 417.86000000000007 within (240.0, 1166.6666666666667),钠(毫克): 547.8255符合,硒(微克): 20.73928 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.326882不合适,钙(毫克): 176.60699999999994 not (266.6666666666667, 666.6666666666666),钾(毫克): 1104.5240000000001不合适"
146,"鸡肉: 87.8克,白萝卜: 800.0克,小葱: 0.0克,蒜: 28.0克,料酒: 10.0克,酱油: 62.6克,老抽: 54.9克,胡椒粉(黑色): 0.0克,裙带菜: 0.0克,虾皮: 0.0克,韭菜: 30.0克,鲣鱼: 0.8克,芝麻油: 0.0克,红糖: 0.0克,精盐: 2.0克"," (18, 30)_男_低,YES: 钙(毫克): 386.719 within (266.6666666666667, 666.6666666666666),蛋白质(克): 35.5713 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.48977400000000004符合,烟酸(毫克): 10.568647999999998 within (5.0, 11.666666666666666),铁(毫克): 9.78028 within (4.0, 14.0),维生素C(毫克): 183.944 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.72483 within (1.5, 3.6666666666666665),膳食纤维(克): 9.321000000000002 within (8.333333333333334, 10.0),维生素E(毫克): 8.25866 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.328500000000001 within (4.0, 13.333333333333334),铜(毫克): 0.7372460000000001 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 555.9029999999999 within (240.0, 1166.6666666666667),硒(微克): 21.1504 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.308902不合适,镁(毫克): 201.80399999999997不合适,脂肪(克): 9.805159999999999 not (15.933333333333332, 23.900000000000002),维生素A(微克): 113.528 not (256.6666666666667, 1000.0),钾(毫克): 2268.462不合适,钠(毫克): 9433.5934不合适"
148,"菜花: 500.0克,蒜: 20.0克,生抽: 0.0克,香醋: 27.6克,番茄酱: 30.0克,白砂糖: 24.4克,玉米淀粉: 23.2克,精盐: 0.6克,花生油: 2.0克"," (18, 30)_男_低,YES: 核黄素(毫克): 0.4761600000000001符合,烟酸(毫克): 5.4892 within (5.0, 11.666666666666666),铁(毫克): 8.108799999999999 within (4.0, 14.0),维生素C(毫克): 311.24 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.6249400000000003 within (1.5, 3.6666666666666665),锌(毫克): 4.5386 within (4.0, 13.333333333333334),铜(毫克): 0.45243999999999995 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 308.75200000000007 within (240.0, 1166.6666666666667),钠(毫克): 460.7816符合, NO: 硫胺素(毫克): 0.21424不合适,钙(毫克): 179.23999999999998 not (266.6666666666667, 666.6666666666666),蛋白质(克): 14.5692 not (21.666666666666668, 35.833333333333336),镁(毫克): 133.66799999999998不合适,脂肪(克): 3.2088000000000005 not (15.933333333333332, 23.900000000000002),膳食纤维(克): 7.0732 not (8.333333333333334, 10.0),维生素E(毫克): 4.3422 not (4.666666666666667, 233.33333333333334),维生素A(微克): 0.54 not (256.6666666666667, 1000.0),钾(毫克): 1412.372不合适,硒(微克): 8.20808 not (20.0, 133.33333333333334)"
150,"猪肉: 179.8克,鸡蛋: 55.9克,料酒: 0.0克,生抽: 30.0克,蚝油: 30.0克,玉米淀粉: 20.0克,芝麻油: 24.6克,精盐: 1.7克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.47205符合,蛋白质(克): 35.158300000000004 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.50061符合,烟酸(毫克): 7.1888 within (5.0, 11.666666666666666),铁(毫克): 6.523000000000001 within (4.0, 14.0),维生素E(毫克): 18.54624 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.997680000000001 within (4.0, 13.333333333333334),铜(毫克): 0.29541 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 635.3160000000001符合,磷(毫克): 423.63 within (240.0, 1166.6666666666667),硒(微克): 30.085120000000003 within (20.0, 133.33333333333334), NO: 钙(毫克): 60.58 not (266.6666666666667, 666.6666666666666),镁(毫克): 63.93000000000001不合适,脂肪(克): 96.1114 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 0.0 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.48519 not (1.5, 3.6666666666666665),膳食纤维(克): 0.08 not (8.333333333333334, 10.0),维生素A(微克): 163.17 not (256.6666666666667, 1000.0),钠(毫克): 4115.6273不合适"
152,"佛手瓜: 666.6克,大葱: 5.3克,精盐: 0.3克,冰糖: 82.7克,料酒: 16.9克,姜: 16.4克,鸡蛋: 230.4克,栗子(干): 100.0克,酱油: 0.0克,花生油: 0.9克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.4297800000000001符合,钙(毫克): 269.872 within (266.6666666666667, 666.6666666666666),脂肪(克): 23.655200000000004 within (15.933333333333332, 23.900000000000002),铁(毫克): 7.9451 within (4.0, 14.0),维生素C(毫克): 79.885 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.9756199999999997 within (1.5, 3.6666666666666665),膳食纤维(克): 9.710899999999999 within (8.333333333333334, 10.0),维生素E(毫克): 16.88372 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.643350000000001 within (4.0, 13.333333333333334),维生素A(微克): 544.666 within (256.6666666666667, 1000.0),铜(毫克): 1.8727 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 425.757 within (240.0, 1166.6666666666667),钠(毫克): 486.66740000000004符合,硒(微克): 42.83541 within (20.0, 133.33333333333334), NO: 蛋白质(克): 44.296400000000006 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 1.47106不合适,镁(毫克): 155.601不合适,烟酸(毫克): 2.0851 not (5.0, 11.666666666666666),钾(毫克): 918.3220000000001不合适"
153,"金针菇: 176.2克,鸡蛋: 200.0克,大葱: 17.8克,姜: 2.3克,香菜: 15.7克,生抽: 0.0克,精盐: 0.5克,芝麻油: 3.5克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.49638符合,蛋白质(克): 31.443900000000003 within (21.666666666666668, 35.833333333333336),脂肪(克): 21.9243 within (15.933333333333332, 23.900000000000002),铁(毫克): 7.160899999999999 within (4.0, 14.0),维生素E(毫克): 8.26623 within (4.666666666666667, 233.33333333333334),维生素A(微克): 469.78 within (256.6666666666667, 1000.0),铜(毫克): 0.5995600000000001 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 726.7809999999998符合,磷(毫克): 446.08599999999996 within (240.0, 1166.6666666666667),钠(毫克): 475.9817符合,硒(微克): 29.39371 within (20.0, 133.33333333333334), NO: 钙(毫克): 134.065 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.90635不合适,镁(毫克): 59.643999999999984不合适,烟酸(毫克): 0.8528000000000001 not (5.0, 11.666666666666666),维生素C(毫克): 14.177999999999999 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.45165 not (1.5, 3.6666666666666665),膳食纤维(克): 5.239299999999999 not (8.333333333333334, 10.0),锌(毫克): 3.044 not (4.0, 13.333333333333334)"
154,"鸡腿: 100.1克,洋葱: 71.3克,蒜: 19.2克,生抽: 8.6克,酱油: 3.9克,番茄酱: 70.5克,料酒: 35.1克,蚝油: 27.6克,胡椒粉(黑色): 1.6克,胡椒粉: 8.0克,精盐: 12.0克,孜然: 2.6克,辣椒粉: 7.4克,土豆: 381.7克,花生油: 1.4克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.43351399999999995符合,蛋白质(克): 34.111259999999994 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.45573199999999997符合,脂肪(克): 16.629749999999998 within (15.933333333333332, 23.900000000000002),铁(毫克): 8.993859999999998 within (4.0, 14.0),维生素C(毫克): 114.3256 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.7287589999999997 within (1.5, 3.6666666666666665),膳食纤维(克): 9.6502 within (8.333333333333334, 10.0),维生素E(毫克): 4.9644 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.12555 within (4.0, 13.333333333333334),维生素A(微克): 280.66290000000004 within (256.6666666666667, 1000.0),铜(毫克): 1.057474 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 543.424 within (240.0, 1166.6666666666667),硒(微克): 20.29916 within (20.0, 133.33333333333334), NO: 钙(毫克): 142.146 not (266.6666666666667, 666.6666666666666),镁(毫克): 210.599不合适,烟酸(毫克): 15.518467999999999 not (5.0, 11.666666666666666),钾(毫克): 2680.366不合适,钠(毫克): 6984.382799999999不合适"
156,"鸡胸脯肉: 84.0克,芹菜: 77.6克,豆腐干: 100.0克,芝麻油: 14.3克,精盐: 0.0克,绵白糖: 0.0克,蚝油: 8.2克"," (18, 30)_男_低,YES: 钙(毫克): 344.897 within (266.6666666666667, 666.6666666666666),蛋白质(克): 33.66284 within (21.666666666666668, 35.833333333333336),镁(毫克): 101.651符合,脂肪(克): 22.21362 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 9.685920000000001 within (5.0, 11.666666666666666),铁(毫克): 5.972200000000001 within (4.0, 14.0),锰(毫克): 1.539808 within (1.5, 3.6666666666666665),维生素E(毫克): 10.202310000000002 within (4.666666666666667, 233.33333333333334),维生素A(微克): 273.36719999999997 within (256.6666666666667, 1000.0),铜(毫克): 0.8686499999999999 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 647.0000000000001符合,磷(毫克): 481.796 within (240.0, 1166.6666666666667),钠(毫克): 536.6333符合, NO: 硫胺素(毫克): 0.105916不合适,核黄素(毫克): 0.22917200000000001不合适,维生素C(毫克): 3.1056 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 2.058 not (8.333333333333334, 10.0),锌(毫克): 2.4447899999999994 not (4.0, 13.333333333333334),硒(微克): 9.1504 not (20.0, 133.33333333333334)"
158,"鸭掌: 0.0克,猪肉(前肘): 171.6克,崇明老白酒: 0.0克,辣椒粉: 19.3克,五香粉: 5.1克,精盐: 24.0克,姜粉: 6.0克,生抽: 12.1克,蚝油: 20.0克,花生油: 0.8克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.48958999999999997符合,蛋白质(克): 35.33100000000001 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.42038符合,镁(毫克): 104.42800000000001符合,烟酸(毫克): 8.24558 within (5.0, 11.666666666666666),铁(毫克): 13.773400000000002 within (4.0, 14.0),锰(毫克): 2.4671099999999995 within (1.5, 3.6666666666666665),膳食纤维(克): 9.5518 within (8.333333333333334, 10.0),维生素E(毫克): 4.7995399999999995 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.64206 within (4.0, 13.333333333333334),维生素A(微克): 630.735 within (256.6666666666667, 1000.0),铜(毫克): 0.7319 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 731.174符合,磷(毫克): 427.483 within (240.0, 1166.6666666666667),硒(微克): 61.31720999999999 within (20.0, 133.33333333333334), NO: 钙(毫克): 65.14100000000002 not (266.6666666666667, 666.6666666666666),脂肪(克): 42.663599999999995 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 0.041999999999999996 not (33.333333333333336, 666.6666666666666),钠(毫克): 11339.427不合适"
159,"花蛤蜊: 263.1克,粉丝: 110.8克,蒜: 30.0克,辣椒(红，小): 16.3克,大葱: 23.8克,蚝油: 0.0克,生抽: 28.3克,白砂糖: 12.0克,鸡精: 1.8克,精盐: 4.4克,花生油: 0.3克"," (18, 30)_男_低,YES: 钙(毫克): 268.108 within (266.6666666666667, 666.6666666666666),蛋白质(克): 25.32788 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.4577400000000001符合,烟酸(毫克): 6.2514199999999995 within (5.0, 11.666666666666666),维生素C(毫克): 36.8978 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.8991900000000002 within (1.5, 3.6666666666666665),锌(毫克): 4.07032 within (4.0, 13.333333333333334),铜(毫克): 0.7423200000000002 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 440.353 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 0.11273不合适,镁(毫克): 252.229不合适,脂肪(克): 2.6646400000000003 not (15.933333333333332, 23.900000000000002),铁(毫克): 24.952440000000003 not (4.0, 14.0),膳食纤维(克): 2.6798 not (8.333333333333334, 10.0),维生素E(毫克): 1.6433900000000001 not (4.666666666666667, 233.33333333333334),维生素A(微克): 101.52980000000001 not (256.6666666666667, 1000.0),钾(毫克): 932.5540000000002不合适,钠(毫克): 4796.3971不合适,硒(微克): 212.25127999999998 not (20.0, 133.33333333333334)"
160,"鸡蛋: 300.0克,猪肉: 53.2克,小葱: 20.0克,蚝油: 0.0克,生抽: 1.3克,白砂糖: 0.0克,精盐: 0.0克,花生油: 0.7克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.4573符合,铁(毫克): 7.1666 within (4.0, 14.0),维生素E(毫克): 6.09862 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.47513 within (4.0, 13.333333333333334),维生素A(微克): 739.576 within (256.6666666666667, 1000.0),铜(毫克): 0.49600999999999995 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 603.581符合,磷(毫克): 482.256 within (240.0, 1166.6666666666667),钠(毫克): 511.21029999999996符合,硒(微克): 49.61694 within (20.0, 133.33333333333334), NO: 钙(毫克): 185.88400000000001 not (266.6666666666667, 666.6666666666666),蛋白质(克): 47.3048 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.9085500000000001不合适,镁(毫克): 42.50300000000001不合适,脂肪(克): 46.8646 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 2.5560400000000003 not (5.0, 11.666666666666666),维生素C(毫克): 4.2 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.17404 not (1.5, 3.6666666666666665),膳食纤维(克): 0.27999999999999997 not (8.333333333333334, 10.0)"
162,"鸡胸脯肉: 97.9克,黄瓜: 300.0克,料酒: 0.0克,生抽: 7.6克,胡椒粉(黑色): 19.1克,玉米淀粉: 13.6克,精盐: 0.0克,蚝油: 0.5克,豆油: 14.6克,花生油: 0.6克"," (18, 30)_男_低,YES: 蛋白质(克): 23.493589999999998 within (21.666666666666668, 35.833333333333336),镁(毫克): 102.858符合,脂肪(克): 21.05516 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 11.321193000000001 within (5.0, 11.666666666666666),铁(毫克): 4.34661 within (4.0, 14.0),锰(毫克): 2.778213 within (1.5, 3.6666666666666665),维生素E(毫克): 14.346559999999998 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.4764800000000001 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 321.28 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 0.175808不合适,钙(毫克): 141.309 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.27480000000000004不合适,维生素C(毫克): 8.399999999999999 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 6.346900000000001 not (8.333333333333334, 10.0),锌(毫克): 1.5430400000000002 not (4.0, 13.333333333333334),维生素A(微克): 141.5071 not (256.6666666666667, 1000.0),钾(毫克): 1054.565不合适,钠(毫克): 552.8508不合适,硒(微克): 12.309400000000002 not (20.0, 133.33333333333334)"
