index,nutrient_sums,suitable_combinations
140,"小白菜: 448.8克,辣椒(红，小): 9.3克,精盐: 5.2克,大葱: 20.0克,蒜: 30.0克,辣椒油: 15.4克,蚝油: 10.0克,酱油: 0.1克,醋: 10.0克,绵白糖: 6.9克,花生油: 0.0克"," (18, 30)_男_低,YES: 钙(毫克): 473.236 within (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.46460900000000005符合,镁(毫克): 101.443符合,脂肪(克): 17.05411 within (15.933333333333332, 23.900000000000002),铁(毫克): 10.09353 within (4.0, 14.0),维生素C(毫克): 151.81600000000003 within (33.333333333333336, 666.6666666666666),锰(毫克): 2.1438 within (1.5, 3.6666666666666665),维生素E(毫克): 16.711479999999998 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.5046710000000001 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 245.804 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 0.16259200000000001不合适,蛋白质(克): 10.094800000000001 not (21.666666666666668, 35.833333333333336),烟酸(毫克): 3.762628 not (5.0, 11.666666666666666),膳食纤维(克): 6.1449 not (8.333333333333334, 10.0),锌(毫克): 3.0473200000000005 not (4.0, 13.333333333333334),维生素A(微克): 1286.8780000000002 not (256.6666666666667, 1000.0),钾(毫克): 1031.0229999999997不合适,钠(毫克): 2863.5098000000003不合适,硒(微克): 10.143680000000002 not (20.0, 133.33333333333334)"
141,"茄子: 400.0克,土豆: 400.0克,蒜: 17.2克,大葱: 20.0克,生抽: 22.7克,老抽: 10.0克,精盐: 0.0克,豆瓣酱: 21.4克,香菜: 6.1克,蚝油: 0.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.47392符合,核黄素(毫克): 0.48887符合,烟酸(毫克): 8.081360000000002 within (5.0, 11.666666666666666),铁(毫克): 10.570799999999998 within (4.0, 14.0),维生素C(毫克): 139.6944 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.859974 within (1.5, 3.6666666666666665),膳食纤维(克): 9.0154 within (8.333333333333334, 10.0),维生素E(毫克): 5.18514 within (4.666666666666667, 233.33333333333334),铜(毫克): 1.1525779999999999 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 352.90399999999994 within (240.0, 1166.6666666666667), NO: 钙(毫克): 188.88700000000003 not (266.6666666666667, 666.6666666666666),蛋白质(克): 18.733719999999998 not (21.666666666666668, 35.833333333333336),镁(毫克): 191.86600000000004不合适,脂肪(克): 4.2773 not (15.933333333333332, 23.900000000000002),锌(毫克): 3.1944999999999997 not (4.0, 13.333333333333334),维生素A(微克): 31.264400000000002 not (256.6666666666667, 1000.0),钾(毫克): 2328.6160000000004不合适,钠(毫克): 3466.2405000000003不合适,硒(微克): 10.31663 not (20.0, 133.33333333333334)"
142,"鸡腿: 141.2克,杏鲍菇: 240.0克,香菇: 40.5克,精盐: 19.7克,料酒: 30.0克,蜂蜜: 12.0克,姜: 26.6克,精盐: 1.7克,胡椒粉(黑色): 1.3克,花生油: 0.0克"," (18, 30)_男_低,YES: 蛋白质(克): 32.04587 within (21.666666666666668, 35.833333333333336),镁(毫克): 110.25800000000001符合,脂肪(克): 19.89148 within (15.933333333333332, 23.900000000000002),铁(毫克): 6.294130000000001 within (4.0, 14.0),锰(毫克): 1.5022590000000002 within (1.5, 3.6666666666666665),铜(毫克): 0.8493700000000002 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 561.393 within (240.0, 1166.6666666666667),硒(微克): 25.23836 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.334964不合适,钙(毫克): 38.811 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 1.084不合适,烟酸(毫克): 21.416059 not (5.0, 11.666666666666666),维生素C(毫克): 1.424 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 7.9036 not (8.333333333333334, 10.0),维生素E(毫克): 0.05588 not (4.666666666666667, 233.33333333333334),锌(毫克): 3.89841 not (4.0, 13.333333333333334),维生素A(微克): 98.82130000000001 not (256.6666666666667, 1000.0),钾(毫克): 1459.907不合适,钠(毫克): 8632.5132不合适"
143,"老抽: 30.0克,精盐: 10.0克,花椒: 0.7克,牛肉(前腱): 210.4克,生抽: 11.8克,料酒: 2.3克,冰糖: 10.8克,红果[山里红，大山楂]: 10.0克,丁香: 3.5克,茴香(小茴香): 3.4克,五香粉: 6.7克,胡椒粉: 1.8克,蚝油: 11.5克,花椒: 2.4克,花生油: 1.7克"," (18, 30)_男_低,YES: 核黄素(毫克): 0.45092000000000004符合,烟酸(毫克): 11.49314 within (5.0, 11.666666666666666),铁(毫克): 12.189000000000002 within (4.0, 14.0),铜(毫克): 0.5603100000000001 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 682.862符合,磷(毫克): 467.53000000000003 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 0.10929不合适,钙(毫克): 75.796 not (266.6666666666667, 666.6666666666666),蛋白质(克): 47.13300000000001 not (21.666666666666668, 35.833333333333336),镁(毫克): 85.71000000000002不合适,脂肪(克): 6.093500000000001 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 6.184000000000001 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.43782 not (1.5, 3.6666666666666665),膳食纤维(克): 2.2581 not (8.333333333333334, 10.0),维生素E(毫克): 3.15855 not (4.666666666666667, 233.33333333333334),锌(毫克): 16.85752 not (4.0, 13.333333333333334),维生素A(微克): 16.6236 not (256.6666666666667, 1000.0),钠(毫克): 7470.961200000001不合适,硒(微克): 12.45165 not (20.0, 133.33333333333334)"
144,"牛肉: 0.0克,鸡肫[鸡胗]: 222.8克,洋葱: 111.6克,金针菇: 175.1克,香菜: 20.0克,粉丝: 0.5克,姜: 12.7克,蒜: 0.0克,辣椒(红，小): 9.8克,辣椒粉: 27.5克,五香粉: 6.5克,胡椒粉(黑色): 1.1克,玉米淀粉: 26.9克,蚝油: 50.3克,精盐: 22.4克,芝麻油: 3.0克,花生油: 7.8克,崇明老白酒: 30.0克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.43377399999999994符合,脂肪(克): 21.37616 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 11.225029000000001 within (5.0, 11.666666666666666),维生素C(毫克): 35.9804 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.8034670000000002 within (1.5, 3.6666666666666665),维生素E(毫克): 14.39736 within (4.666666666666667, 233.33333333333334),锌(毫克): 8.723570000000002 within (4.0, 13.333333333333334),维生素A(微克): 964.2437000000001 within (256.6666666666667, 1000.0),磷(毫克): 702.6089999999999 within (240.0, 1166.6666666666667),硒(微克): 27.95032 within (20.0, 133.33333333333334), NO: 钙(毫克): 149.01300000000003 not (266.6666666666667, 666.6666666666666),蛋白质(克): 57.41929 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.876532不合适,镁(毫克): 191.08100000000002不合适,铁(毫克): 23.64707 not (4.0, 14.0),膳食纤维(克): 20.239700000000003 not (8.333333333333334, 10.0),铜(毫克): 5.5665840000000015 not (0.26666666666666666, 2.6666666666666665),钾(毫克): 1822.293不合适,钠(毫克): 11291.193999999998不合适"
146,"鸡肉: 384.4克,白萝卜: 752.8克,小葱: 20.0克,蒜: 16.5克,料酒: 21.9克,酱油: 150.0克,老抽: 46.4克,胡椒粉(黑色): 0.1克,裙带菜: 0.0克,虾皮: 3.5克,韭菜: 18.3克,鲣鱼: 0.7克,芝麻油: 0.0克,红糖: 2.0克,精盐: 2.0克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.4675579999999999符合,钙(毫克): 437.5599999999999 within (266.6666666666667, 666.6666666666666),铁(毫克): 13.642809999999999 within (4.0, 14.0),维生素C(毫克): 171.83499999999998 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.6465429999999996 within (1.5, 3.6666666666666665),膳食纤维(克): 9.186 within (8.333333333333334, 10.0),维生素E(毫克): 9.821359999999999 within (4.666666666666667, 233.33333333333334),锌(毫克): 7.52597 within (4.0, 13.333333333333334),维生素A(微克): 256.90360000000004 within (256.6666666666667, 1000.0),铜(毫克): 0.9382050000000002 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 1077.293 within (240.0, 1166.6666666666667),硒(微克): 57.36217000000001 within (20.0, 133.33333333333334), NO: 蛋白质(克): 98.25719 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.82482不合适,镁(毫克): 280.50399999999996不合适,脂肪(克): 38.11356 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 29.371662999999998 not (5.0, 11.666666666666666),钾(毫克): 3272.763不合适,钠(毫克): 15174.177399999999不合适"
148,"菜花: 234.7克,蒜: 3.9克,生抽: 0.0克,香醋: 3.9克,番茄酱: 21.2克,白砂糖: 3.5克,玉米淀粉: 30.0克,精盐: 1.1克,花生油: 0.8克"," (18, 30)_男_低,YES: 铁(毫克): 4.2495 within (4.0, 14.0),维生素C(毫克): 144.3838 within (33.333333333333336, 666.6666666666666),钾(毫克): 702.007符合,钠(毫克): 524.2185000000001符合, NO: 硫胺素(毫克): 0.09474不合适,钙(毫克): 74.85700000000001 not (266.6666666666667, 666.6666666666666),蛋白质(克): 6.72374 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.21548不合适,镁(毫克): 56.596不合适,脂肪(克): 1.3644000000000003 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 3.0111999999999997 not (5.0, 11.666666666666666),锰(毫克): 0.591998 not (1.5, 3.6666666666666665),膳食纤维(克): 3.3734999999999995 not (8.333333333333334, 10.0),维生素E(毫克): 2.29221 not (4.666666666666667, 233.33333333333334),锌(毫克): 1.42489 not (4.0, 13.333333333333334),维生素A(微克): 0.1053 not (256.6666666666667, 1000.0),铜(毫克): 0.22606100000000004 not (0.26666666666666666, 2.6666666666666665),磷(毫克): 148.98 not (240.0, 1166.6666666666667),硒(微克): 2.77493 not (20.0, 133.33333333333334)"
149,"精盐: 24.1克,胡椒粉(黑色): 1.0克,迷迭香: 19.6克,百里香: 30.0克,花生油: 1.5克"," (18, 30)_男_低,YES: 铁(毫克): 10.055 within (4.0, 14.0),维生素A(微克): 349.0722 within (256.6666666666667, 1000.0),铜(毫克): 0.432286 within (0.26666666666666666, 2.6666666666666665), NO: 硫胺素(毫克): 0.008136不合适,钙(毫克): 137.44400000000002 not (266.6666666666667, 666.6666666666666),蛋白质(克): 0.75266 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.031592不合适,镁(毫克): 51.258不合适,脂肪(克): 2.67966 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 0.19018200000000002 not (5.0, 11.666666666666666),维生素C(毫克): 4.2728 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.6725300000000001 not (1.5, 3.6666666666666665),膳食纤维(克): 3.0766 not (8.333333333333334, 10.0),维生素E(毫克): 0.6743 not (4.666666666666667, 233.33333333333334),锌(毫克): 0.47522 not (4.0, 13.333333333333334),钾(毫克): 288.60699999999997不合适,磷(毫克): 27.341 not (240.0, 1166.6666666666667),钠(毫克): 9490.219500000001不合适,硒(微克): 0.29000000000000004 not (20.0, 133.33333333333334)"
150,"猪肉: 157.5克,鸡蛋: 105.6克,料酒: 10.0克,生抽: 30.0克,蚝油: 29.7克,玉米淀粉: 0.0克,芝麻油: 18.5克,精盐: 1.3克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.47162999999999994符合,烟酸(毫克): 6.285299999999999 within (5.0, 11.666666666666666),铁(毫克): 6.2284 within (4.0, 14.0),维生素E(毫克): 15.20204 within (4.666666666666667, 233.33333333333334),锌(毫克): 5.050870000000001 within (4.0, 13.333333333333334),维生素A(微克): 275.454 within (256.6666666666667, 1000.0),铜(毫克): 0.33846 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 663.926符合,磷(毫克): 446.51 within (240.0, 1166.6666666666667),硒(微克): 34.39879 within (20.0, 133.33333333333334), NO: 钙(毫克): 84.162 not (266.6666666666667, 666.6666666666666),蛋白质(克): 38.5917 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.59091不合适,镁(毫克): 63.751999999999995不合适,脂肪(克): 86.13140000000001 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 0.0 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.43966 not (1.5, 3.6666666666666665),膳食纤维(克): 0.0594 not (8.333333333333334, 10.0),钠(毫克): 4022.6655不合适"
152,"佛手瓜: 552.2克,大葱: 20.0克,精盐: 1.6克,冰糖: 33.2克,料酒: 16.7克,姜: 11.6克,鸡蛋: 161.6克,栗子(干): 100.0克,酱油: 0.0克,花生油: 2.0克"," (18, 30)_男_低,YES: 蛋白质(克): 33.9601 within (21.666666666666668, 35.833333333333336),脂肪(克): 18.600600000000004 within (15.933333333333332, 23.900000000000002),铁(毫克): 5.842099999999999 within (4.0, 14.0),维生素C(毫克): 73.03999999999999 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.80874 within (1.5, 3.6666666666666665),膳食纤维(克): 8.3996 within (8.333333333333334, 10.0),维生素E(毫克): 15.98728 within (4.666666666666667, 233.33333333333334),维生素A(微克): 385.14399999999995 within (256.6666666666667, 1000.0),铜(毫克): 1.74028 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 732.1320000000001符合,磷(毫克): 320.276 within (240.0, 1166.6666666666667),硒(微克): 31.3953 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.33126000000000005不合适,钙(毫克): 203.868 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 1.1619599999999999不合适,镁(毫克): 137.01999999999998不合适,烟酸(毫克): 1.8682 not (5.0, 11.666666666666666),锌(毫克): 3.7419599999999997 not (4.0, 13.333333333333334),钠(毫克): 904.2468不合适"
153,"金针菇: 288.4克,鸡蛋: 3.5克,大葱: 10.1克,姜: 11.9克,香菜: 17.3克,生抽: 1.3克,精盐: 30.0克,芝麻油: 1.8克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.44903999999999994符合,铁(毫克): 5.2213 within (4.0, 14.0),膳食纤维(克): 8.447000000000001 within (8.333333333333334, 10.0),维生素E(毫克): 4.7543999999999995 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.5140199999999999 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 673.1210000000001符合,磷(毫克): 300.427 within (240.0, 1166.6666666666667), NO: 钙(毫克): 32.545 not (266.6666666666667, 666.6666666666666),蛋白质(克): 8.0873 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.59168不合适,镁(毫克): 63.27300000000001不合适,脂肪(克): 3.4284 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 0.5473400000000002 not (5.0, 11.666666666666666),维生素C(毫克): 16.265 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.8517700000000001 not (1.5, 3.6666666666666665),锌(毫克): 1.40288 not (4.0, 13.333333333333334),维生素A(微克): 9.200000000000001 not (256.6666666666667, 1000.0),钠(毫克): 11903.9769不合适,硒(微克): 1.85232 not (20.0, 133.33333333333334)"
154,"鸡腿: 133.4克,洋葱: 100.0克,蒜: 19.3克,生抽: 5.0克,酱油: 9.7克,番茄酱: 5.2克,料酒: 16.7克,蚝油: 30.0克,胡椒粉(黑色): 1.5克,胡椒粉: 2.3克,精盐: 3.0克,孜然: 2.5克,辣椒粉: 0.5克,土豆: 134.7克,花生油: 2.0克"," (18, 30)_男_低,YES: 蛋白质(克): 30.377029999999998 within (21.666666666666668, 35.833333333333336),脂肪(克): 20.207770000000004 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 10.692861 within (5.0, 11.666666666666666),铁(毫克): 4.76406 within (4.0, 14.0),维生素C(毫克): 49.7906 within (33.333333333333336, 666.6666666666666),铜(毫克): 0.493804 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 404.505 within (240.0, 1166.6666666666667),硒(微克): 21.315480000000004 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.23241399999999998不合适,钙(毫克): 98.77699999999999 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.335683不合适,镁(毫克): 122.973不合适,锰(毫克): 1.071121 not (1.5, 3.6666666666666665),膳食纤维(克): 3.9158000000000004 not (8.333333333333334, 10.0),维生素E(毫克): 1.27031 not (4.666666666666667, 233.33333333333334),锌(毫克): 3.018100000000001 not (4.0, 13.333333333333334),维生素A(微克): 78.5277 not (256.6666666666667, 1000.0),钾(毫克): 1227.489不合适,钠(毫克): 3654.9494不合适"
158,"鸭掌: 0.0克,猪肉(前肘): 156.9克,崇明老白酒: 0.0克,辣椒粉: 22.0克,五香粉: 4.4克,精盐: 10.5克,姜粉: 3.4克,生抽: 17.1克,蚝油: 20.0克,花生油: 0.0克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.448504符合,蛋白质(克): 33.19782 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.42428符合,镁(毫克): 103.08099999999999符合,烟酸(毫克): 7.7443599999999995 within (5.0, 11.666666666666666),铁(毫克): 13.039000000000001 within (4.0, 14.0),锰(毫克): 1.6134400000000002 within (1.5, 3.6666666666666665),维生素E(毫克): 4.72458 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.2509 within (4.0, 13.333333333333334),维生素A(微克): 712.4700000000001 within (256.6666666666667, 1000.0),铜(毫克): 0.6878800000000002 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 720.617符合,磷(毫克): 408.974 within (240.0, 1166.6666666666667),硒(微克): 55.19773999999998 within (20.0, 133.33333333333334), NO: 钙(毫克): 61.85099999999999 not (266.6666666666667, 666.6666666666666),脂肪(克): 38.59336 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 0.0238 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 10.3226 not (8.333333333333334, 10.0),钠(毫克): 6335.4935不合适"
159,"花蛤蜊: 306.6克,粉丝: 102.2克,蒜: 24.8克,辣椒(红，小): 1.4克,大葱: 23.2克,蚝油: 7.0克,生抽: 30.0克,白砂糖: 3.4克,鸡精: 3.4克,精盐: 6.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 钙(毫克): 279.738 within (266.6666666666667, 666.6666666666666),蛋白质(克): 28.961120000000008 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.51126符合,烟酸(毫克): 6.998639999999999 within (5.0, 11.666666666666666),锰(毫克): 1.9750360000000005 within (1.5, 3.6666666666666665),锌(毫克): 4.58046 within (4.0, 13.333333333333334),铜(毫克): 0.8057120000000001 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 482.9239999999999 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 0.09774000000000001不合适,镁(毫克): 288.742不合适,脂肪(克): 3.7651199999999996 not (15.933333333333332, 23.900000000000002),铁(毫克): 26.88542 not (4.0, 14.0),维生素C(毫克): 13.734999999999998 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 2.0054 not (8.333333333333334, 10.0),维生素E(毫克): 2.1025 not (4.666666666666667, 233.33333333333334),维生素A(微克): 76.776 not (256.6666666666667, 1000.0),钾(毫克): 1007.196不合适,钠(毫克): 6363.2232不合适,硒(微克): 244.95882 not (20.0, 133.33333333333334)"
160,"鸡蛋: 294.9克,猪肉: 63.3克,小葱: 20.0克,蚝油: 0.0克,生抽: 15.0克,白砂糖: 4.0克,精盐: 1.7克,花生油: 0.2克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.47665符合,铁(毫克): 7.6226 within (4.0, 14.0),维生素E(毫克): 5.82983 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.69282 within (4.0, 13.333333333333334),维生素A(微克): 729.4599999999999 within (256.6666666666667, 1000.0),铜(毫克): 0.50861 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 663.618符合,磷(毫克): 500.316 within (240.0, 1166.6666666666667),硒(微克): 50.28967000000001 within (20.0, 133.33333333333334), NO: 钙(毫克): 186.94000000000003 not (266.6666666666667, 666.6666666666666),蛋白质(克): 48.61729999999999 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.92601不合适,镁(毫克): 47.72599999999999不合适,脂肪(克): 49.667 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 3.0473 not (5.0, 11.666666666666666),维生素C(毫克): 4.2 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.22163999999999995 not (1.5, 3.6666666666666665),膳食纤维(克): 0.27999999999999997 not (8.333333333333334, 10.0),钠(毫克): 2053.5337000000004不合适"
161,"鱿鱼: 26.4克,甜甜圈: 127.0克,姜: 0.0克,蒜: 30.2克,精盐: 2.3克,生抽: 19.9克,蚝油: 27.3克,豆油: 10.5克,花生油: 2.0克"," (18, 30)_男_低,YES: 蛋白质(克): 27.56172 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.4908100000000001符合,镁(毫克): 103.19900000000001符合,烟酸(毫克): 5.6340200000000005 within (5.0, 11.666666666666666),铁(毫克): 5.964799999999999 within (4.0, 14.0),维生素E(毫克): 15.75944 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.608599999999999 within (4.0, 13.333333333333334),铜(毫克): 0.5724280000000002 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 729.561符合,磷(毫克): 525.43 within (240.0, 1166.6666666666667),硒(微克): 58.61278 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.56769不合适,钙(毫克): 140.55 not (266.6666666666667, 666.6666666666666),脂肪(克): 45.6158 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 9.4224 not (33.333333333333336, 666.6666666666666),锰(毫克): 1.2007039999999998 not (1.5, 3.6666666666666665),膳食纤维(克): 2.8478 not (8.333333333333334, 10.0),维生素A(微克): 6.149400000000001 not (256.6666666666667, 1000.0),钠(毫克): 4269.615699999999不合适"
162,"鸡胸脯肉: 95.6克,黄瓜: 300.0克,料酒: 24.4克,生抽: 0.0克,胡椒粉(黑色): 20.0克,玉米淀粉: 20.0克,精盐: 1.4克,蚝油: 0.9克,豆油: 8.5克,花生油: 2.0克"," (18, 30)_男_低,YES: 蛋白质(克): 22.956899999999994 within (21.666666666666668, 35.833333333333336),镁(毫克): 102.058符合,脂肪(克): 16.2742 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 11.0746 within (5.0, 11.666666666666666),铁(毫克): 4.4328 within (4.0, 14.0),锰(毫克): 2.8579700000000003 within (1.5, 3.6666666666666665),维生素E(毫克): 9.262220000000001 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.48045 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 315.15900000000005 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 0.17561000000000002不合适,钙(毫克): 148.362 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.26791000000000004不合适,维生素C(毫克): 8.399999999999999 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 6.5818 not (8.333333333333334, 10.0),锌(毫克): 1.46357 not (4.0, 13.333333333333334),维生素A(微克): 142.61599999999999 not (256.6666666666667, 1000.0),钾(毫克): 1034.3389999999997不合适,钠(毫克): 701.3669不合适,硒(微克): 12.072000000000001 not (20.0, 133.33333333333334)"
168,"松花蛋(鸭蛋)[皮蛋]: 124.7克,豆腐(内脂): 169.8克,蒜: 0.9克,小葱: 0.7克,香菜: 3.2克,陈醋: 30.0克,精盐: 2.7克,蚝油: 1.7克,辣椒(红，小): 2.9克,生抽: 30.0克,花生油: 2.0克"," (18, 30)_男_低,YES: 蛋白质(克): 30.872040000000005 within (21.666666666666668, 35.833333333333336),镁(毫克): 108.299符合,脂肪(克): 18.7239 within (15.933333333333332, 23.900000000000002),铁(毫克): 10.7167 within (4.0, 14.0),锰(毫克): 3.045878 within (1.5, 3.6666666666666665),维生素E(毫克): 10.452240000000002 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.307729999999999 within (4.0, 13.333333333333334),维生素A(微克): 275.8373 within (256.6666666666667, 1000.0),铜(毫克): 0.663071 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 692.524符合,磷(毫克): 365.66300000000007 within (240.0, 1166.6666666666667),硒(微克): 33.77394 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.22017000000000003不合适,钙(毫克): 157.42400000000006 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.36522不合适,烟酸(毫克): 3.2944 not (5.0, 11.666666666666666),维生素C(毫克): 6.1398 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 0.8425000000000001 not (8.333333333333334, 10.0),钠(毫克): 3993.7343000000005不合适"
169,"牛肉(瘦): 195.8克,洋葱: 100.0克,金针菇: 40.2克,豆腐干: 32.8克,鸡蛋: 97.1克,喜乐: 64.9克,生抽: 5.4克,味精: 30.0克,江米酒: 30.0克,芝麻籽(白): 10.0克,蚝油: 5.5克,白砂糖: 4.0克,精盐: 0.0克,花生油: 0.5克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.42813符合,钙(毫克): 300.207 within (266.6666666666667, 666.6666666666666),镁(毫克): 117.41300000000001符合,脂肪(克): 19.161 within (15.933333333333332, 23.900000000000002),铁(毫克): 11.889599999999998 within (4.0, 14.0),维生素E(毫克): 8.81771 within (4.666666666666667, 233.33333333333334),锌(毫克): 9.893399999999998 within (4.0, 13.333333333333334),维生素A(微克): 291.83119999999997 within (256.6666666666667, 1000.0),铜(毫克): 0.9997900000000001 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 698.1520000000002 within (240.0, 1166.6666666666667),硒(微克): 36.54797 within (20.0, 133.33333333333334), NO: 蛋白质(克): 75.46110000000002 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.6918200000000002不合适,烟酸(毫克): 13.316320000000003 not (5.0, 11.666666666666666),维生素C(毫克): 8.4336 not (33.333333333333336, 666.6666666666666),锰(毫克): 1.08344 not (1.5, 3.6666666666666665),膳食纤维(克): 4.0388 not (8.333333333333334, 10.0),钾(毫克): 1049.669不合适,钠(毫克): 3341.9156不合适"
170,"鸡胸脯肉: 376.2克,香菇(干): 49.2克,木耳(干)[黑木耳，云耳]: 0.0克,豆腐: 66.9克,郫县辣酱: 0.0克,老抽: 20.0克,生抽: 30.0克,料酒: 4.8克,精盐: 1.6克,花生油: 0.0克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.423009符合,钙(毫克): 297.496 within (266.6666666666667, 666.6666666666666),脂肪(克): 22.688219999999998 within (15.933333333333332, 23.900000000000002),铁(毫克): 13.059840000000001 within (4.0, 14.0),锰(毫克): 3.3392450000000005 within (1.5, 3.6666666666666665),锌(毫克): 6.9411 within (4.0, 13.333333333333334),铜(毫克): 0.9678370000000003 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 1049.597 within (240.0, 1166.6666666666667),硒(微克): 49.399739999999994 within (20.0, 133.33333333333334), NO: 蛋白质(克): 91.26271999999999 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 1.192768不合适,镁(毫克): 215.26200000000003不合适,烟酸(毫克): 51.506054999999996 not (5.0, 11.666666666666666),维生素C(毫克): 2.5269000000000004 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 15.747900000000001 not (8.333333333333334, 10.0),维生素E(毫克): 1.1590500000000001 not (4.666666666666667, 233.33333333333334),维生素A(微克): 77.2515 not (256.6666666666667, 1000.0),钾(毫克): 1754.417不合适,钠(毫克): 4079.0422000000003不合适"
