index,nutrient_sums,suitable_combinations
431,"法式配餐面包: 100.0克,鳄梨: 150.0克,鸡蛋: 150.0克,虾米[海米，虾仁]: 100.0克,牛奶: 50.0克,精盐: 1.0克"," (18, 30)_男_低,YES: 锰(毫克): 1.6428999999999998 within (1.5, 3.6666666666666665),维生素E(毫克): 5.765000000000001 within (4.666666666666667, 233.33333333333334),锌(毫克): 6.9723999999999995 within (4.0, 13.333333333333334),维生素A(微克): 475.5 within (256.6666666666667, 1000.0),磷(毫克): 1061.0 within (240.0, 1166.6666666666667),硒(微克): 117.39 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.375不合适,钙(毫克): 834.72 not (266.6666666666667, 666.6666666666666),蛋白质(克): 78.15 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.7749999999999999不合适,镁(毫克): 350.02不合适,脂肪(克): 41.550000000000004 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 14.3 not (5.0, 11.666666666666666),铁(毫克): 17.56 not (4.0, 14.0),维生素C(毫克): 12.5 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 4.15 not (8.333333333333334, 10.0),铜(毫克): 3.2363999999999997 not (0.26666666666666666, 2.6666666666666665),钾(毫克): 1847.14不合适,钠(毫克): 5994.259999999999不合适"
432,"西葫芦: 500.0克,虾米[海米，虾仁]: 20.0克,精盐: 3.0克,蚝油: 5.0克,姜: 20.0克,辣椒(甜、绿色、熟): 100.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 镁(毫克): 114.23符合,铁(毫克): 4.559 within (4.0, 14.0),维生素C(毫克): 105.2 within (33.333333333333336, 666.6666666666666),铜(毫克): 0.7232 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 247.35000000000002 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 0.1155不合适,钙(毫克): 202.43 not (266.6666666666667, 666.6666666666666),蛋白质(克): 14.305 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.2135不合适,脂肪(克): 2.854 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 2.677 not (5.0, 11.666666666666666),锰(毫克): 1.1410000000000002 not (1.5, 3.6666666666666665),膳食纤维(克): 4.75 not (8.333333333333334, 10.0),维生素E(毫克): 2.9175999999999997 not (4.666666666666667, 233.33333333333334),锌(毫克): 1.6440000000000001 not (4.0, 13.333333333333334),维生素A(微克): 169.6 not (256.6666666666667, 1000.0),钾(毫克): 808.43不合适,钠(毫克): 2412.725不合适,硒(微克): 16.922 not (20.0, 133.33333333333334)"
433,"土豆: 200.0克,虾米[海米，虾仁]: 5.0克,鸡胸脯肉: 50.0克,小葱: 10.0克,瓦罐鸡汤(汤): 20.0克,老抽: 5.0克,绵白糖: 5.0克,豆油: 5.0克,精盐: 1.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 烟酸(毫克): 7.984 within (5.0, 11.666666666666666),维生素C(毫克): 56.1 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 5.3486 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.4264 within (0.26666666666666666, 2.6666666666666665), NO: 硫胺素(毫克): 0.20400000000000001不合适,钙(毫克): 55.489999999999995 not (266.6666666666667, 666.6666666666666),蛋白质(克): 16.705 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.17500000000000004不合适,镁(毫克): 77.08999999999999不合适,脂肪(克): 9.559000000000003 not (15.933333333333332, 23.900000000000002),铁(毫克): 3.094 not (4.0, 14.0),锰(毫克): 0.39970000000000006 not (1.5, 3.6666666666666665),膳食纤维(克): 1.5399999999999998 not (8.333333333333334, 10.0),锌(毫克): 1.3191999999999997 not (4.0, 13.333333333333334),维生素A(微克): 23.65 not (256.6666666666667, 1000.0),钾(毫克): 920.6999999999999不合适,磷(毫克): 236.3 not (240.0, 1166.6666666666667),钠(毫克): 1057.505不合适,硒(微克): 10.81 not (20.0, 133.33333333333334)"
434,"虾米[海米，虾仁]: 500.0克,鸡蛋白: 50.0克,生抽: 15.0克,精盐: 3.0克,洋葱: 50.0克,玉米淀粉: 10.0克,胡萝卜: 50.0克,芝麻籽(白): 5.0克,孜然: 3.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 脂肪(克): 16.344 within (15.933333333333332, 23.900000000000002),维生素E(毫克): 9.9796 within (4.666666666666667, 233.33333333333334), NO: 硫胺素(毫克): 0.15不合适,钙(毫克): 2843.48 not (266.6666666666667, 666.6666666666666),蛋白质(克): 227.10500000000002 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.831不合适,镁(毫克): 1213.6299999999997不合适,烟酸(毫克): 26.1115 not (5.0, 11.666666666666666),铁(毫克): 57.623999999999995 not (4.0, 14.0),维生素C(毫克): 6.65 not (33.333333333333336, 666.6666666666666),锰(毫克): 4.115000000000001 not (1.5, 3.6666666666666665),膳食纤维(克): 2.75 not (8.333333333333334, 10.0),锌(毫克): 19.614 not (4.0, 13.333333333333334),维生素A(微克): 2611.2000000000003 not (256.6666666666667, 1000.0),铜(毫克): 11.812200000000002 not (0.26666666666666666, 2.6666666666666665),钾(毫克): 3114.830000000001不合适,磷(毫克): 3408.15 not (240.0, 1166.6666666666667),钠(毫克): 26675.055不合适,硒(微克): 381.28299999999996 not (20.0, 133.33333333333334)"
435,"虾米[海米，虾仁]: 450.0克,鸡蛋: 50.0克,玉米淀粉: 20.0克,精盐: 3.0克,马蹄: 160.0克,猪油(板油): 100.0克,芝麻油: 5.0克,胡椒粉: 1.0克,绵白糖: 5.0克,大葱: 10.0克,姜: 10.0克"," (18, 30)_男_低,YES: 维生素E(毫克): 33.8165 within (4.666666666666667, 233.33333333333334),维生素A(微克): 306.40000000000003 within (256.6666666666667, 1000.0), NO: 硫胺素(毫克): 0.14390000000000003不合适,钙(毫克): 2542.5299999999997 not (266.6666666666667, 666.6666666666666),蛋白质(克): 205.861 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.7236000000000001不合适,镁(毫克): 1096.2900000000002不合适,脂肪(克): 110.23700000000001 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 24.098000000000003 not (5.0, 11.666666666666666),铁(毫克): 54.811 not (4.0, 14.0),维生素C(毫克): 13.300000000000002 not (33.333333333333336, 666.6666666666666),锰(毫克): 4.7076 not (1.5, 3.6666666666666665),膳食纤维(克): 2.2030000000000003 not (8.333333333333334, 10.0),锌(毫克): 19.2075 not (4.0, 13.333333333333334),铜(毫克): 10.768899999999997 not (0.26666666666666666, 2.6666666666666665),钾(毫克): 3103.16不合适,磷(毫克): 3155.77 not (240.0, 1166.6666666666667),钠(毫克): 23425.683999999997不合适,硒(微克): 347.97839999999997 not (20.0, 133.33333333333334)"
436,"鸡蛋: 100.0克,精盐: 1.0克,虾米[海米，虾仁]: 50.0克,丝瓜: 50.0克,酱油: 5.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 钙(毫克): 341.69000000000005 within (266.6666666666667, 666.6666666666666),铁(毫克): 7.7555 within (4.0, 14.0),铜(毫克): 1.3499500000000002 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 482.34999999999997 within (240.0, 1166.6666666666667),硒(微克): 52.52 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.1271不合适,蛋白质(克): 36.00000000000001 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.35545000000000004不合适,镁(毫克): 134.99不合适,脂肪(克): 11.2245 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 3.0414000000000003 not (5.0, 11.666666666666666),维生素C(毫克): 2.5 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.4662 not (1.5, 3.6666666666666665),膳食纤维(克): 0.325 not (8.333333333333334, 10.0),维生素E(毫克): 3.1006 not (4.666666666666667, 233.33333333333334),锌(毫克): 3.1336999999999997 not (4.0, 13.333333333333334),维生素A(微克): 252.0 not (256.6666666666667, 1000.0),钾(毫克): 509.0不合适,钠(毫克): 3312.895不合适"
437,"土豆: 300.0克,虾米[海米，虾仁]: 100.0克,胡萝卜: 50.0克,洋葱: 50.0克,精盐: 3.0克,牛奶: 25.0克,沙拉: 30.0克,番茄: 50.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 钙(毫克): 641.48 within (266.6666666666667, 666.6666666666666),烟酸(毫克): 9.171500000000002 within (5.0, 11.666666666666666),维生素C(毫克): 94.75 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 25.8681 within (4.666666666666667, 233.33333333333334),锌(毫克): 5.478000000000001 within (4.0, 13.333333333333334),磷(毫克): 869.6999999999999 within (240.0, 1166.6666666666667),硒(微克): 79.84500000000001 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.3530000000000001不合适,蛋白质(克): 52.745000000000005 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.35400000000000004不合适,镁(毫克): 325.53不合适,脂肪(克): 28.908999999999995 not (15.933333333333332, 23.900000000000002),铁(毫克): 14.104 not (4.0, 14.0),锰(毫克): 1.4174999999999998 not (1.5, 3.6666666666666665),膳食纤维(克): 4.949999999999999 not (8.333333333333334, 10.0),维生素A(微克): 2685.15 not (256.6666666666667, 1000.0),铜(毫克): 2.7781999999999996 not (0.26666666666666666, 2.6666666666666665),钾(毫克): 2003.18不合适,钠(毫克): 6347.865不合适"
438,"西兰花: 200.0克,虾米[海米，虾仁]: 100.0克,蒜: 10.0克,精盐: 2.0克,鸡精: 1.0克,生抽: 10.0克,玉米淀粉: 5.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 烟酸(毫克): 6.5356000000000005 within (5.0, 11.666666666666666),铁(毫克): 13.1593 within (4.0, 14.0),维生素C(毫克): 181.531 within (33.333333333333336, 666.6666666666666),锌(毫克): 4.816 within (4.0, 13.333333333333334),维生素A(微克): 395.07599999999996 within (256.6666666666667, 1000.0),铜(毫克): 2.4737 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 822.2599999999999 within (240.0, 1166.6666666666667),硒(微克): 82.285 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.1765不合适,钙(毫克): 672.0300000000001 not (266.6666666666667, 666.6666666666666),蛋白质(克): 50.68260000000001 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.38230000000000003不合适,镁(毫克): 284.32不合适,脂肪(克): 4.5428 not (15.933333333333332, 23.900000000000002),锰(毫克): 1.3993 not (1.5, 3.6666666666666665),膳食纤维(克): 5.415 not (8.333333333333334, 10.0),维生素E(毫克): 3.4532 not (4.666666666666667, 233.33333333333334),钾(毫克): 1260.08不合适,钠(毫克): 6623.419999999999不合适"
439,"虾米[海米，虾仁]: 100.0克,小葱: 10.0克,料酒: 15.0克,鸡蛋白: 30.0克,精盐: 5.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 钙(毫克): 568.2200000000001 within (266.6666666666667, 666.6666666666666),烟酸(毫克): 5.1 within (5.0, 11.666666666666666),铁(毫克): 11.704000000000002 within (4.0, 14.0),铜(毫克): 2.3595 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 604.61符合,磷(毫克): 674.15 within (240.0, 1166.6666666666667),硒(微克): 77.64699999999999 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.027000000000000003不合适,蛋白质(克): 47.385 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.219不合适,镁(毫克): 242.42000000000002不合适,脂肪(克): 3.669 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 2.1 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.8098 not (1.5, 3.6666666666666665),膳食纤维(克): 0.13999999999999999 not (8.333333333333334, 10.0),维生素E(毫克): 1.9325999999999999 not (4.666666666666667, 233.33333333333334),锌(毫克): 3.8777999999999997 not (4.0, 13.333333333333334),维生素A(微克): 35.0 not (256.6666666666667, 1000.0),钠(毫克): 6922.844999999999不合适"
440,"胡萝卜: 50.0克,西兰花: 20.0克,虾米[海米，虾仁]: 50.0克,精盐: 1.0克,豆油: 0.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 钙(毫克): 303.74 within (266.6666666666667, 666.6666666666666),蛋白质(克): 22.879 within (21.666666666666668, 35.833333333333336),铁(毫克): 5.835 within (4.0, 14.0),铜(毫克): 1.2002000000000002 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 363.84999999999997 within (240.0, 1166.6666666666667),硒(微克): 38.26 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.052199999999999996不合适,核黄素(毫克): 0.1124不合适,镁(毫克): 128.24不合适,脂肪(克): 2.4930000000000003 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 3.1193 not (5.0, 11.666666666666666),维生素C(毫克): 20.79 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.5046999999999999 not (1.5, 3.6666666666666665),膳食纤维(克): 1.92 not (8.333333333333334, 10.0),维生素E(毫克): 1.6366 not (4.666666666666667, 233.33333333333334),锌(毫克): 2.1192 not (4.0, 13.333333333333334),维生素A(微克): 2553.78 not (256.6666666666667, 1000.0),钾(毫克): 498.34999999999997不合适,钠(毫克): 2880.1949999999997不合适"
441,"豆腐: 200.0克,咸鸭蛋: 60.0克,腊肠: 50.0克,虾米[海米，虾仁]: 100.0克,鸡蛋: 100.0克,小葱: 10.0克,生抽: 15.0克,精盐: 5.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 烟酸(毫克): 7.752 within (5.0, 11.666666666666666),锰(毫克): 2.2373 within (1.5, 3.6666666666666665),维生素E(毫克): 7.539600000000001 within (4.666666666666667, 233.33333333333334),锌(毫克): 8.923300000000001 within (4.0, 13.333333333333334),维生素A(微克): 400.4 within (256.6666666666667, 1000.0),硒(微克): 126.7 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.406不合适,钙(毫克): 1404.62 not (266.6666666666667, 666.6666666666666),蛋白质(克): 92.66 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.7745不合适,镁(毫克): 336.77000000000004不合适,脂肪(克): 53.784000000000006 not (15.933333333333332, 23.900000000000002),铁(毫克): 28.094 not (4.0, 14.0),维生素C(毫克): 2.3000000000000003 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 0.74 not (8.333333333333334, 10.0),铜(毫克): 3.0115 not (0.26666666666666666, 2.6666666666666665),钾(毫克): 1172.71不合适,磷(毫克): 1174.6999999999998 not (240.0, 1166.6666666666667),钠(毫克): 10295.434999999998不合适"
442,"西兰花: 100.0克,鸡胸脯肉: 100.0克,香菇: 50.0克,胡萝卜: 50.0克,虾米[海米，虾仁]: 100.0克,生抽: 15.0克,蚝油: 15.0克,胡椒粉: 1.0克,精盐: 2.0克,玉米淀粉: 5.0克,小麦粉(标准粉): 10.0克,豆油: 10.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 钙(毫克): 634.53 within (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.4736符合,脂肪(克): 19.466000000000005 within (15.933333333333332, 23.900000000000002),维生素C(毫克): 92.15 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.5085000000000002 within (1.5, 3.6666666666666665),维生素E(毫克): 12.7136 within (4.666666666666667, 233.33333333333334),锌(毫克): 5.7969 within (4.0, 13.333333333333334),铜(毫克): 2.628 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 1039.4700000000003 within (240.0, 1166.6666666666667),硒(微克): 90.6024 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.21890000000000004不合适,蛋白质(克): 70.63600000000001 not (21.666666666666668, 35.833333333333336),镁(毫克): 317.24不合适,烟酸(毫克): 18.485500000000002 not (5.0, 11.666666666666666),铁(毫克): 14.104999999999995 not (4.0, 14.0),膳食纤维(克): 5.918 not (8.333333333333334, 10.0),维生素A(微克): 2729.9 not (256.6666666666667, 1000.0),钾(毫克): 1485.83不合适,钠(毫克): 7414.669不合适"
443,"鸡蛋: 200.0克,虾米[海米，虾仁]: 3.0克,油豆角(熟): 5.0克,酱油: 5.0克,精盐: 1.0克"," (18, 30)_男_低,YES: 蛋白质(克): 28.355500000000003 within (21.666666666666668, 35.833333333333336),脂肪(克): 17.7175 within (15.933333333333332, 23.900000000000002),铁(毫克): 4.388999999999999 within (4.0, 14.0),维生素A(微克): 478.125 within (256.6666666666667, 1000.0),铜(毫克): 0.37620000000000003 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 286.13 within (240.0, 1166.6666666666667),硒(微克): 31.002000000000002 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.2261不合适,钙(毫克): 131.92 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.5539000000000001不合适,镁(毫克): 29.449999999999996不合适,烟酸(毫克): 0.7221 not (5.0, 11.666666666666666),维生素C(毫克): 0.485 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.12525 not (1.5, 3.6666666666666665),膳食纤维(克): 0.18500000000000003 not (8.333333333333334, 10.0),维生素E(毫克): 3.7468000000000004 not (4.666666666666667, 233.33333333333334),锌(毫克): 2.341 not (4.0, 13.333333333333334),钾(毫克): 354.29不合适,钠(毫克): 1143.917不合适"
444,"虾米[海米，虾仁]: 500.0克,蒜: 80.0克,生抽: 15.0克,酱油: 15.0克,蚝油: 7.5克,绵白糖: 10.0克,鸡精: 2.0克,啤酒: 250.0克,精盐: 1.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 维生素E(毫克): 7.8013 within (4.666666666666667, 233.33333333333334), NO: 硫胺素(毫克): 0.22205000000000003不合适,钙(毫克): 2931.305 not (266.6666666666667, 666.6666666666666),蛋白质(克): 227.2787 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.7346999999999999不合适,镁(毫克): 1214.7849999999996不合适,脂肪(克): 14.790600000000001 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 26.275399999999994 not (5.0, 11.666666666666666),铁(毫克): 56.98410000000001 not (4.0, 14.0),维生素C(毫克): 24.982 not (33.333333333333336, 666.6666666666666),锰(毫克): 5.2933 not (1.5, 3.6666666666666665),膳食纤维(克): 1.77 not (8.333333333333334, 10.0),锌(毫克): 20.266000000000002 not (4.0, 13.333333333333334),维生素A(微克): 107.172 not (256.6666666666667, 1000.0),铜(毫克): 11.925000000000002 not (0.26666666666666666, 2.6666666666666665),钾(毫克): 3215.1800000000003不合适,磷(毫克): 3488.1200000000003 not (240.0, 1166.6666666666667),钠(毫克): 27662.195不合适,硒(微克): 389.283 not (20.0, 133.33333333333334)"
445,"豆腐: 400.0克,咸鸭蛋: 50.0克,虾米[海米，虾仁]: 100.0克,精盐: 2.0克,玉米淀粉: 10.0克,青萝卜: 50.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.43700000000000006符合,烟酸(毫克): 5.94 within (5.0, 11.666666666666666),锰(毫克): 3.3140999999999994 within (1.5, 3.6666666666666665),维生素E(毫克): 5.155600000000001 within (4.666666666666667, 233.33333333333334),锌(毫克): 8.078600000000002 within (4.0, 13.333333333333334),硒(微克): 123.405 within (20.0, 133.33333333333334), NO: 钙(毫克): 2036.36 not (266.6666666666667, 666.6666666666666),蛋白质(克): 83.14000000000001 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.527不合适,镁(毫克): 377.66不合适,脂肪(克): 29.179000000000002 not (15.933333333333332, 23.900000000000002),铁(毫克): 35.089000000000006 not (4.0, 14.0),维生素C(毫克): 7.4 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 1.6099999999999999 not (8.333333333333334, 10.0),维生素A(微克): 195.0 not (256.6666666666667, 1000.0),铜(毫克): 3.1933000000000002 not (0.26666666666666666, 2.6666666666666665),钾(毫克): 1243.09不合适,磷(毫克): 1189.15 not (240.0, 1166.6666666666667),钠(毫克): 7094.785不合适"
446,"鲍鱼[杂色鲍]: 200.0克,虾米[海米，虾仁]: 100.0克,荷兰豆: 100.0克,胡萝卜: 50.0克,木耳(黑木耳): 30.0克,蒜: 20.0克,姜: 10.0克,洋葱: 50.0克,料酒: 10.0克,生抽: 10.0克,胡椒粉: 1.0克,精盐: 2.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 烟酸(毫克): 7.7455 within (5.0, 11.666666666666666),维生素E(毫克): 10.3386 within (4.666666666666667, 233.33333333333334),锌(毫克): 9.3119 within (4.0, 13.333333333333334),磷(毫克): 999.47 within (240.0, 1166.6666666666667),硒(微克): 123.1184 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.27190000000000003不合适,钙(毫克): 1282.58 not (266.6666666666667, 666.6666666666666),蛋白质(克): 78.05300000000001 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.6911不合适,镁(毫克): 440.23999999999995不合适,脂肪(克): 6.311 not (15.933333333333332, 23.900000000000002),铁(毫克): 87.475 not (4.0, 14.0),维生素C(毫克): 29.289999999999996 not (33.333333333333336, 666.6666666666666),锰(毫克): 5.5443999999999996 not (1.5, 3.6666666666666665),膳食纤维(克): 13.332999999999998 not (8.333333333333334, 10.0),维生素A(微克): 2655.84 not (256.6666666666667, 1000.0),铜(毫克): 4.0573 not (0.26666666666666666, 2.6666666666666665),钾(毫克): 1543.83不合适,钠(毫克): 10431.843999999997不合适"
447,"小麦粉(标准粉): 500.0克,精盐: 5.0克,猪油(板油): 5.0克,猪肉: 500.0克,韭菜: 200.0克,虾米[海米，虾仁]: 200.0克,料酒: 20.0克,生抽: 15.0克,蚝油: 15.0克,芝麻油: 5.0克,胡椒粉: 5.0克,胡萝卜: 100.0克,木耳(黑木耳): 50.0克"," (18, 30)_男_低,YES: 维生素C(毫克): 53.9 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 26.453000000000003 within (4.666666666666667, 233.33333333333334), NO: 硫胺素(毫克): 2.72不合适,钙(毫克): 1546.1 not (266.6666666666667, 666.6666666666666),蛋白质(克): 223.595 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 1.928不合适,镁(毫克): 960.5不合适,脂肪(克): 209.08 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 41.705 not (5.0, 11.666666666666666),铁(毫克): 101.025 not (4.0, 14.0),锰(毫克): 15.150000000000002 not (1.5, 3.6666666666666665),膳食纤维(克): 31.195 not (8.333333333333334, 10.0),锌(毫克): 29.259499999999996 not (4.0, 13.333333333333334),维生素A(微克): 5618.75 not (256.6666666666667, 1000.0),铜(毫克): 7.4905 not (0.26666666666666666, 2.6666666666666665),钾(毫克): 4361.9不合适,磷(毫克): 3375.1499999999996 not (240.0, 1166.6666666666667),钠(毫克): 13865.275不合适,硒(微克): 242.79700000000003 not (20.0, 133.33333333333334)"
448,"小米: 50.0克,虾米[海米，虾仁]: 100.0克,精盐: 1.0克,料酒: 5.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 钙(毫克): 576.5400000000001 within (266.6666666666667, 666.6666666666666),烟酸(毫克): 5.75 within (5.0, 11.666666666666666),铁(毫克): 13.594000000000001 within (4.0, 14.0),锌(毫克): 4.7622 within (4.0, 13.333333333333334),铜(毫克): 2.6029 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 692.15符合,磷(毫克): 780.65 within (240.0, 1166.6666666666667),硒(微克): 77.78000000000002 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.17500000000000002不合适,蛋白质(克): 48.215 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.16999999999999998不合适,镁(毫克): 289.53999999999996不合适,脂肪(克): 5.149000000000001 not (15.933333333333332, 23.900000000000002),维生素C(毫克): 0.0 not (33.333333333333336, 666.6666666666666),锰(毫克): 1.2212 not (1.5, 3.6666666666666665),膳食纤维(克): 0.8 not (8.333333333333334, 10.0),维生素E(毫克): 3.6955999999999998 not (4.666666666666667, 233.33333333333334),维生素A(微克): 29.5 not (256.6666666666667, 1000.0),钠(毫克): 5300.694999999999不合适"
449,"鸡蛋: 200.0克,扇贝(干)[干贝]: 4.0克,香菇: 20.0克,虾米[海米，虾仁]: 100.0克,小葱: 10.0克,芝麻油: 7.5克,精盐: 1.0克"," (18, 30)_男_低,YES: 烟酸(毫克): 5.94 within (5.0, 11.666666666666666),维生素E(毫克): 10.38995 within (4.666666666666667, 233.33333333333334),锌(毫克): 6.40415 within (4.0, 13.333333333333334),维生素A(微克): 503.44 within (256.6666666666667, 1000.0),磷(毫克): 959.66 within (240.0, 1166.6666666666667),硒(微克): 107.766 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.23500000000000001不合适,钙(毫克): 678.575 not (266.6666666666667, 666.6666666666666),蛋白质(克): 73.124 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.6904不合适,镁(毫克): 264.485不合适,脂肪(克): 27.8735 not (15.933333333333332, 23.900000000000002),铁(毫克): 15.588999999999999 not (4.0, 14.0),维生素C(毫克): 2.1 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.9931 not (1.5, 3.6666666666666665),膳食纤维(克): 0.8 not (8.333333333333334, 10.0),铜(毫克): 2.6691499999999997 not (0.26666666666666666, 2.6666666666666665),钾(毫克): 915.1999999999999不合适,钠(毫克): 5561.6685不合适"
450,"虾米[海米，虾仁]: 130.0克,玉米淀粉: 8.0克,鸡蛋白: 20.0克,姜: 5.0克,酱油: 5.0克,老抽: 3.0克,蚝油: 5.0克,香菇: 1.0克,香菇: 1.0克,精盐: 1.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 烟酸(毫克): 6.939799999999999 within (5.0, 11.666666666666666),锌(毫克): 5.1259 within (4.0, 13.333333333333334),磷(毫克): 889.8100000000001 within (240.0, 1166.6666666666667),硒(微克): 99.65660000000004 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.027900000000000005不合适,钙(毫克): 729.38 not (266.6666666666667, 666.6666666666666),蛋白质(克): 60.306999999999995 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.23565000000000003不合适,镁(毫克): 318.65999999999997不合适,脂肪(克): 4.492500000000001 not (15.933333333333332, 23.900000000000002),铁(毫克): 15.314500000000002 not (4.0, 14.0),维生素C(毫克): 0.2 not (33.333333333333336, 666.6666666666666),锰(毫克): 1.2222999999999997 not (1.5, 3.6666666666666665),膳食纤维(克): 0.24400000000000002 not (8.333333333333334, 10.0),维生素E(毫克): 2.3255999999999997 not (4.666666666666667, 233.33333333333334),维生素A(微克): 27.3 not (256.6666666666667, 1000.0),铜(毫克): 3.07945 not (0.26666666666666666, 2.6666666666666665),钾(毫克): 803.3100000000001不合适,钠(毫克): 7543.071999999999不合适"
451,"虾米[海米，虾仁]: 500.0克,粉丝: 50.0克,小葱: 10.0克,蒜: 50.0克,辣椒(红，小): 20.0克,蚝油: 15.0克,酱油: 45.0克,白砂糖: 1.0克,汤(鸡精奶油、罐头、浓缩): 10.0克,精盐: 1.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 维生素C(毫克): 46.51 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 7.966600000000001 within (4.666666666666667, 233.33333333333334), NO: 硫胺素(毫克): 0.19770000000000001不合适,钙(毫克): 2908.9399999999996 not (266.6666666666667, 666.6666666666666),蛋白质(克): 227.043 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.7471500000000001不合适,镁(毫克): 1225.97不合适,脂肪(克): 15.3205 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 27.181800000000003 not (5.0, 11.666666666666666),铁(毫克): 59.93950000000001 not (4.0, 14.0),锰(毫克): 4.9319 not (1.5, 3.6666666666666665),膳食纤维(克): 2.6350000000000002 not (8.333333333333334, 10.0),锌(毫克): 20.290299999999995 not (4.0, 13.333333333333334),维生素A(微克): 172.21 not (256.6666666666667, 1000.0),铜(毫克): 11.912550000000001 not (0.26666666666666666, 2.6666666666666665),钾(毫克): 3263.4500000000007不合适,磷(毫克): 3499.73 not (240.0, 1166.6666666666667),钠(毫克): 28681.559000000005不合适,硒(微克): 386.841 not (20.0, 133.33333333333334)"
