index,nutrient_sums,suitable_combinations
1487,"螺: 138.7克,辣椒(红，小): 21.0克,姜: 0.0克,蒜: 102.7克,香菜: 8.9克,洋葱: 0.0克,料酒: 52.8克,精盐: 0.4克,花生油: 0.0克"," (18, 30)_男_低,YES: 蛋白质(克): 28.899219999999996 within (21.666666666666668, 35.833333333333336),铁(毫克): 12.063799999999999 within (4.0, 14.0),维生素C(毫克): 66.5544 within (33.333333333333336, 666.6666666666666),锰(毫克): 2.779664 within (1.5, 3.6666666666666665),维生素E(毫克): 10.759219999999997 within (4.666666666666667, 233.33333333333334),锌(毫克): 7.675529999999998 within (4.0, 13.333333333333334),铜(毫克): 1.8057729999999999 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 714.34符合,磷(毫克): 345.10799999999995 within (240.0, 1166.6666666666667),钠(毫克): 534.7526符合,硒(微克): 67.65634999999999 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.25687000000000004不合适,钙(毫克): 1211.54 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.69283不合适,镁(毫克): 230.32100000000003不合适,脂肪(克): 2.2975 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 3.5793 not (5.0, 11.666666666666666),膳食纤维(克): 2.9355 not (8.333333333333334, 10.0),维生素A(微克): 87.5549 not (256.6666666666667, 1000.0)"
1501,"鸡翅: 566.1克,精盐: 0.0克,生抽: 3.3克,胡椒粉(黑色): 1.2克,辣椒(红，尖，干): 4.0克,冰糖: 9.3克,花生油: 1.5克"," (18, 30)_男_低,YES: 镁(毫克): 104.70200000000001符合,铁(毫克): 7.978620000000002 within (4.0, 14.0),锌(毫克): 6.724580000000001 within (4.0, 13.333333333333334),维生素A(微克): 386.91720000000004 within (256.6666666666667, 1000.0),铜(毫克): 0.33108999999999994 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 927.409 within (240.0, 1166.6666666666667),钠(毫克): 498.9874000000001符合,硒(微克): 62.25948000000001 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.082556不合适,钙(毫克): 53.931000000000004 not (266.6666666666667, 666.6666666666666),蛋白质(克): 99.38448 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.6376900000000001不合适,脂肪(克): 68.82072 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 30.100656 not (5.0, 11.666666666666666),维生素C(毫克): 0.0 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.8053859999999999 not (1.5, 3.6666666666666665),膳食纤维(克): 1.9716000000000002 not (8.333333333333334, 10.0),维生素E(毫克): 2.4090300000000004 not (4.666666666666667, 233.33333333333334),钾(毫克): 1231.2470000000005不合适"
1503,"糯米: 137.2克,芝麻籽(白): 0.0克,白砂糖: 17.4克,红薯(熟): 264.2克,牛奶: 3.0克,花生油: 20.2克,精盐: 0.4克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.434514符合,脂肪(克): 22.0441 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 7.087254 within (5.0, 11.666666666666666),铁(毫克): 4.446979999999999 within (4.0, 14.0),维生素C(毫克): 51.8132 within (33.333333333333336, 666.6666666666666),锰(毫克): 3.5103340000000003 within (1.5, 3.6666666666666665),膳食纤维(克): 9.816199999999998 within (8.333333333333334, 10.0),维生素E(毫克): 12.148119999999999 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.8067820000000001 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 304.316 within (240.0, 1166.6666666666667), NO: 钙(毫克): 145.18 not (266.6666666666667, 666.6666666666666),蛋白质(克): 15.416019999999998 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.33913199999999993不合适,镁(毫克): 139.82600000000002不合适,锌(毫克): 3.0792800000000002 not (4.0, 13.333333333333334),维生素A(微克): 15232.906799999997 not (256.6666666666667, 1000.0),钾(毫克): 1447.3120000000001不合适,钠(毫克): 256.3066不合适,硒(微克): 4.308719999999999 not (20.0, 133.33333333333334)"
1516,"豆腐脑(老豆腐): 715.9克,腐乳: 6.3克,精盐: 0.0克,鸡精: 0.7克,麻辣酱: 0.0克,辣椒粉: 38.4克,辣椒粉: 10.9克,崇明老白酒: 70.7克,花生油: 100.0克,芝麻油: 15.1克"," (18, 30)_男_低,YES: 蛋白质(克): 21.77428 within (21.666666666666668, 35.833333333333336),烟酸(毫克): 6.651497000000001 within (5.0, 11.666666666666666),锰(毫克): 3.029302 within (1.5, 3.6666666666666665),维生素E(毫克): 134.85208 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.8618500000000004 within (4.0, 13.333333333333334),铜(毫克): 2.510928 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 241.54200000000003 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 0.30188099999999995不合适,钙(毫克): 218.40599999999998 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.556813不合适,镁(毫克): 316.512不合适,脂肪(克): 125.96656 not (15.933333333333332, 23.900000000000002),铁(毫克): 20.012349999999998 not (4.0, 14.0),维生素C(毫克): 0.0203 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 21.445500000000003 not (8.333333333333334, 10.0),维生素A(微克): 1539.6432 not (256.6666666666667, 1000.0),钾(毫克): 1443.395不合适,钠(毫克): 421.13529999999986不合适,硒(微克): 5.2299 not (20.0, 133.33333333333334)"
1518,"地瓜: 200.0克,白砂糖: 150.0克,花生油: 20.0克,玉米淀粉: 10.0克,精盐: 1.0克"," (18, 30)_男_低,YES: 脂肪(克): 20.390000000000004 within (15.933333333333332, 23.900000000000002),维生素C(毫克): 48.0 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 8.412 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.41840000000000005 within (0.26666666666666666, 2.6666666666666665),钠(毫克): 511.44符合, NO: 硫胺素(毫克): 0.14300000000000002不合适,钙(毫克): 82.42 not (266.6666666666667, 666.6666666666666),蛋白质(克): 2.92 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.084不合适,镁(毫克): 39.52不合适,烟酸(毫克): 1.31 not (5.0, 11.666666666666666),铁(毫克): 3.4899999999999998 not (4.0, 14.0),锰(毫克): 0.6289 not (1.5, 3.6666666666666665),膳食纤维(克): 2.01 not (8.333333333333334, 10.0),锌(毫克): 0.6374 not (4.0, 13.333333333333334),维生素A(微克): 8512.0 not (256.6666666666667, 1000.0),钾(毫克): 356.64不合适,磷(毫克): 109.5 not (240.0, 1166.6666666666667),硒(微克): 1.34 not (20.0, 133.33333333333334)"
1524,"羊肉: 98.5克,胡萝卜: 618.8克,大葱: 28.0克,姜: 0.0克,冰糖: 0.0克,酱油: 0.0克,料酒: 0.0克,精盐: 0.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.46605800000000003符合,蛋白质(克): 24.945839999999997 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.510804符合,镁(毫克): 99.296符合,脂肪(克): 16.456619999999997 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 10.655304000000001 within (5.0, 11.666666666666666),铁(毫克): 4.3469 within (4.0, 14.0),维生素C(毫克): 41.2692 within (33.333333333333336, 666.6666666666666),维生素E(毫克): 4.84478 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.77362 within (4.0, 13.333333333333334),铜(毫克): 1.04111 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 371.17999999999995 within (240.0, 1166.6666666666667),钠(毫克): 507.74199999999996符合,硒(微克): 32.5234 within (20.0, 133.33333333333334), NO: 钙(毫克): 218.35399999999998 not (266.6666666666667, 666.6666666666666),锰(毫克): 0.9862839999999999 not (1.5, 3.6666666666666665),膳食纤维(克): 17.6904 not (8.333333333333334, 10.0),维生素A(微克): 31037.4884 not (256.6666666666667, 1000.0),钾(毫克): 2249.01不合适"
1525,"猪肉: 500.0克,大葱: 50.0克,姜: 5.0克,精盐: 5.0克,蚝油: 20.0克,酱油: 30.0克,绵白糖: 10.0克,五香粉: 3.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 镁(毫克): 115.96000000000001符合,铁(毫克): 9.89 within (4.0, 14.0),锌(毫克): 11.0135 within (4.0, 13.333333333333334),铜(毫克): 0.44129999999999997 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 884.88 within (240.0, 1166.6666666666667),硒(微克): 60.7129 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 1.1305999999999998不合适,钙(毫克): 63.2 not (266.6666666666667, 666.6666666666666),蛋白质(克): 70.595 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.8741不合适,脂肪(克): 186.632 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 18.863400000000002 not (5.0, 11.666666666666666),维生素C(毫克): 8.7 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.5858000000000001 not (1.5, 3.6666666666666665),膳食纤维(克): 1.1340000000000001 not (8.333333333333334, 10.0),维生素E(毫克): 2.6283 not (4.666666666666667, 233.33333333333334),维生素A(微克): 95.0 not (256.6666666666667, 1000.0),钾(毫克): 1327.9不合适,钠(毫克): 5212.745999999999不合适"
1527,"酱油: 8.1克,黄酱[大酱]: 85.9克,料酒: 40.0克,猪大排: 74.6克,玉米: 228.6克,胡萝卜: 25.6克,香菇(干): 3.4克,精盐: 2.0克,花生油: 0.0克"," (18, 30)_男_低,YES: 蛋白质(克): 34.794779999999996 within (21.666666666666668, 35.833333333333336),脂肪(克): 19.13595 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 11.307915999999999 within (5.0, 11.666666666666666),铁(毫克): 9.64493 within (4.0, 14.0),维生素C(毫克): 38.2564 within (33.333333333333336, 666.6666666666666),锰(毫克): 1.7301980000000003 within (1.5, 3.6666666666666665),维生素E(毫克): 13.4541 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.790520000000001 within (4.0, 13.333333333333334),铜(毫克): 0.7602410000000002 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 523.498 within (240.0, 1166.6666666666667),硒(微克): 22.27 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 1.032268不合适,钙(毫克): 84.78500000000003 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.670397不合适,镁(毫克): 137.525不合适,膳食纤维(克): 11.3817 not (8.333333333333334, 10.0),维生素A(微克): 1449.901 not (256.6666666666667, 1000.0),钾(毫克): 1319.027不合适,钠(毫克): 4598.036300000001不合适"
1528,"意大利面(全麦、干): 40.0克,蘑菇: 12.6克,芦笋: 40.0克,小麦粉(标准粉): 16.0克,牛奶: 120.0克,鸡蛋: 100.0克,豆油: 3.0克,精盐: 1.6克,花生油: 1.9克"," (18, 30)_男_低,YES: 硫胺素(毫克): 0.42088符合,蛋白质(克): 25.4602 within (21.666666666666668, 35.833333333333336),脂肪(克): 19.0077 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 5.011600000000001 within (5.0, 11.666666666666666),铁(毫克): 5.5063 within (4.0, 14.0),锰(毫克): 1.61967 within (1.5, 3.6666666666666665),维生素E(毫克): 6.678100000000001 within (4.666666666666667, 233.33333333333334),维生素A(微克): 353.52 within (256.6666666666667, 1000.0),铜(毫克): 0.58723 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 609.2450000000001符合,磷(毫克): 418.019 within (240.0, 1166.6666666666667),硒(微克): 49.5709 within (20.0, 133.33333333333334), NO: 钙(毫克): 208.686 not (266.6666666666667, 666.6666666666666),核黄素(毫克): 0.6385000000000001不合适,镁(毫克): 89.546不合适,维生素C(毫克): 3.692 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 5.1206000000000005 not (8.333333333333334, 10.0),锌(毫克): 3.43198 not (4.0, 13.333333333333334),钠(毫克): 810.0713不合适"
1533,"鲫鱼[喜头鱼，海附鱼]: 92.2克,豆腐: 96.2克,姜: 43.4克,精盐: 10.0克,豆油: 11.3克,大葱: 0.0克,蒜: 15.6克,蚕豆: 40.0克,花生油: 2.0克"," (18, 30)_男_低,YES: 钙(毫克): 465.80100000000004 within (266.6666666666667, 666.6666666666666),蛋白质(克): 33.73552 within (21.666666666666668, 35.833333333333336),镁(毫克): 113.03700000000002符合,脂肪(克): 21.11286 within (15.933333333333332, 23.900000000000002),铁(毫克): 10.89172 within (4.0, 14.0),锰(毫克): 2.8071520000000003 within (1.5, 3.6666666666666665),维生素E(毫克): 12.648300000000003 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.411569999999999 within (4.0, 13.333333333333334),铜(毫克): 0.7979100000000001 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 474.26900000000006 within (240.0, 1166.6666666666667),硒(微克): 24.83386 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.19068200000000002不合适,核黄素(毫克): 0.21518400000000004不合适,烟酸(毫克): 3.70899 not (5.0, 11.666666666666666),维生素C(毫克): 7.4994 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 2.4680000000000004 not (8.333333333333334, 10.0),维生素A(微克): 40.626200000000004 not (256.6666666666667, 1000.0),钾(毫克): 1022.9270000000001不合适,钠(毫克): 4019.9627000000005不合适"
1537,"酱油: 0.0克,鸡腿: 273.4克,江米酒: 0.0克,蒜: 80.8克,姜: 4.7克,芝麻油: 7.8克,精盐: 0.7克"," (18, 30)_男_低,YES: 核黄素(毫克): 0.4730500000000001符合,镁(毫克): 115.472符合,铁(毫克): 5.718999999999999 within (4.0, 14.0),锰(毫克): 1.644706 within (1.5, 3.6666666666666665),维生素E(毫克): 5.492 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.03028 within (4.0, 13.333333333333334),铜(毫克): 0.49911199999999994 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 595.3589999999999 within (240.0, 1166.6666666666667),钠(毫克): 465.76869999999997符合,硒(微克): 45.408519999999996 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.21722不合适,钙(毫克): 164.777 not (266.6666666666667, 666.6666666666666),蛋白质(克): 48.94398 not (21.666666666666668, 35.833333333333336),脂肪(克): 43.750800000000005 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 17.0072 not (5.0, 11.666666666666666),维生素C(毫克): 25.397599999999997 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 1.8236999999999999 not (8.333333333333334, 10.0),维生素A(微克): 122.4776 not (256.6666666666667, 1000.0),钾(毫克): 999.5989999999999不合适"
1538,"蜂蜜: 7.2克,精盐: 1.2克,花生油: 1.7克"," (18, 30)_男_低,YES: 钠(毫克): 471.8131符合, NO: 硫胺素(毫克): 0.0不合适,钙(毫克): 0.756 not (266.6666666666667, 666.6666666666666),蛋白质(克): 0.028800000000000006 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.0036000000000000008不合适,镁(毫克): 0.202不合适,脂肪(克): 1.8351000000000002 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 0.0072000000000000015 not (5.0, 11.666666666666666),铁(毫克): 0.1333 not (4.0, 14.0),维生素C(毫克): 0.21600000000000003 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.014130000000000002 not (1.5, 3.6666666666666665),膳食纤维(克): 0.0 not (8.333333333333334, 10.0),维生素E(毫克): 0.7150200000000001 not (4.666666666666667, 233.33333333333334),锌(毫克): 0.037680000000000005 not (4.0, 13.333333333333334),维生素A(微克): 0.0 not (256.6666666666667, 1000.0),铜(毫克): 0.006390000000000001 not (0.26666666666666666, 2.6666666666666665),钾(毫克): 2.201不合适,磷(毫克): 0.47100000000000003 not (240.0, 1166.6666666666667),硒(微克): 0.0228 not (20.0, 133.33333333333334)"
1552,"小麦粉(标准粉): 472.6克,郫县辣酱: 8.3克,黄酱[大酱]: 11.3克,甜面酱: 27.3克,洋葱: 5.5克,白砂糖: 10.0克,花生油: 11.8克,花椒: 6.7克,小葱: 2.6克,芝麻籽(白): 0.3克,精盐: 1.1克"," (18, 30)_男_低,YES: 核黄素(毫克): 0.4988350000000001符合,脂肪(克): 19.990600000000004 within (15.933333333333332, 23.900000000000002),烟酸(毫克): 10.578880000000002 within (5.0, 11.666666666666666),维生素E(毫克): 16.64068 within (4.666666666666667, 233.33333333333334),锌(毫克): 8.53877 within (4.0, 13.333333333333334),铜(毫克): 2.2004850000000005 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 948.6940000000001 within (240.0, 1166.6666666666667),硒(微克): 28.614520000000002 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 1.3533899999999999不合适,钙(毫克): 222.59900000000002 not (266.6666666666667, 666.6666666666666),蛋白质(克): 56.7382 not (21.666666666666668, 35.833333333333336),镁(毫克): 268.48400000000004不合适,铁(毫克): 20.35785 not (4.0, 14.0),维生素C(毫克): 0.9530000000000001 not (33.333333333333336, 666.6666666666666),锰(毫克): 8.049365000000002 not (1.5, 3.6666666666666665),膳食纤维(克): 13.5119 not (8.333333333333334, 10.0),维生素A(微克): 22.407 not (256.6666666666667, 1000.0),钾(毫克): 1082.4819999999997不合适,钠(毫克): 1900.9346000000005不合适"
1555,"羊排: 575.0克,大葱: 55.0克,姜: 72.1克,料酒: 0.0克,香菜: 38.0克,精盐: 7.3克,胡椒粉: 2.6克,花生油: 1.8克"," (18, 30)_男_低,YES: 铁(毫克): 12.0582 within (4.0, 14.0),锰(毫克): 2.6152499999999996 within (1.5, 3.6666666666666665),维生素E(毫克): 5.25108 within (4.666666666666667, 233.33333333333334),维生素A(微克): 316.26 within (256.6666666666667, 1000.0),磷(毫克): 1097.287 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 1.08346不合适,钙(毫克): 161.921 not (266.6666666666667, 666.6666666666666),蛋白质(克): 108.0309 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 1.82889不合适,镁(毫克): 155.974不合适,脂肪(克): 72.17999999999999 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 26.459599999999995 not (5.0, 11.666666666666666),维生素C(毫克): 30.474000000000004 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 3.1775 not (8.333333333333334, 10.0),锌(毫克): 20.24428 not (4.0, 13.333333333333334),铜(毫克): 0.24598 not (0.26666666666666666, 2.6666666666666665),钾(毫克): 1665.2989999999998不合适,钠(毫克): 3281.2063不合适,硒(微克): 9.295299999999997 not (20.0, 133.33333333333334)"
1558,"基围虾: 261.8克,柠檬: 45.3克,洋葱: 2.6克,香菜: 20.0克,蒜: 48.5克,姜: 32.3克,生抽: 40.0克,蚝油: 30.0克,精盐: 0.4克,花生油: 2.0克"," (18, 30)_男_低,YES: 钙(毫克): 394.579 within (266.6666666666667, 666.6666666666666),烟酸(毫克): 9.576916 within (5.0, 11.666666666666666),铁(毫克): 8.96256 within (4.0, 14.0),维生素C(毫克): 36.1824 within (33.333333333333336, 666.6666666666666),锰(毫克): 2.3011840000000006 within (1.5, 3.6666666666666665),维生素E(毫克): 6.011360000000001 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.82109 within (4.0, 13.333333333333334),铜(毫克): 1.692229 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 526.6020000000001 within (240.0, 1166.6666666666667),硒(微克): 111.87198000000002 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.198666不合适,蛋白质(克): 56.269000000000005 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.34906200000000004不合适,镁(毫克): 198.316不合适,脂肪(克): 6.855700000000001 not (15.933333333333332, 23.900000000000002),膳食纤维(克): 2.8237 not (8.333333333333334, 10.0),维生素A(微克): 1.3251000000000002 not (256.6666666666667, 1000.0),钾(毫克): 1312.0190000000002不合适,钠(毫克): 4534.969999999999不合适"
1559,"鸡翅: 604.7克,料酒: 0.0克,调味料: 1.2克,精盐: 0.0克,花生油: 0.9克"," (18, 30)_男_低,YES: 镁(毫克): 103.057符合,铁(毫克): 7.8992 within (4.0, 14.0),锌(毫克): 6.782960000000001 within (4.0, 13.333333333333334),维生素A(微克): 411.196 within (256.6666666666667, 1000.0),铜(毫克): 0.3051400000000001 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 976.8220000000001 within (240.0, 1166.6666666666667),钠(毫克): 499.2191符合,硒(微克): 66.39606 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.06083000000000001不合适,钙(毫克): 48.988 not (266.6666666666667, 666.6666666666666),蛋白质(克): 105.5082 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.66757不合适,脂肪(克): 72.25730000000001 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 32.115100000000005 not (5.0, 11.666666666666666),维生素C(毫克): 0.0 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.18546 not (1.5, 3.6666666666666665),膳食纤维(克): 0.0 not (8.333333333333334, 10.0),维生素E(毫克): 1.8914900000000003 not (4.666666666666667, 233.33333333333334),钾(毫克): 1241.8040000000003不合适"
1567,"大葱: 169.0克,姜: 28.0克,料酒: 26.9克,精盐: 0.0克,羊肉: 280.8克,花生油: 0.9克"," (18, 30)_男_低,YES: 核黄素(毫克): 0.4860200000000001符合,镁(毫克): 100.608符合,铁(毫克): 8.0864 within (4.0, 14.0),锌(毫克): 9.817280000000002 within (4.0, 13.333333333333334),铜(毫克): 2.28175 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 481.323 within (240.0, 1166.6666666666667),硒(微克): 91.70670000000003 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.1967不合适,钙(毫克): 77.292 not (266.6666666666667, 666.6666666666666),蛋白质(克): 56.669700000000006 not (21.666666666666668, 35.833333333333336),脂肪(克): 41.1669 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 13.705000000000002 not (5.0, 11.666666666666666),维生素C(毫克): 29.85 not (33.333333333333336, 666.6666666666666),锰(毫克): 1.42833 not (1.5, 3.6666666666666665),膳食纤维(克): 2.9530000000000003 not (8.333333333333334, 10.0),维生素E(毫克): 1.6156200000000003 not (4.666666666666667, 233.33333333333334),维生素A(微克): 78.676 not (256.6666666666667, 1000.0),钾(毫克): 977.425不合适,钠(毫克): 311.2703不合适"
1572,"鸡蛋: 100.0克,绵白糖: 0.0克,玉米油: 8.6克,牛奶: 40.0克,玉米淀粉: 238.6克,泡打粉: 3.8克,小麦粉: 39.7克,精盐: 0.0克"," (18, 30)_男_低,YES: 钙(毫克): 317.557 within (266.6666666666667, 666.6666666666666),蛋白质(克): 21.813399999999998 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.45320000000000005符合,脂肪(克): 19.460500000000007 within (15.933333333333332, 23.900000000000002),铁(毫克): 13.485500000000002 within (4.0, 14.0),维生素E(毫克): 7.019439999999999 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.51154 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 676.0899999999999符合,磷(毫克): 556.0559999999999 within (240.0, 1166.6666666666667), NO: 硫胺素(毫克): 0.30474不合适,镁(毫克): 49.926不合适,烟酸(毫克): 3.659360000000001 not (5.0, 11.666666666666666),维生素C(毫克): 0.4 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.7940600000000001 not (1.5, 3.6666666666666665),膳食纤维(克): 1.1559000000000001 not (8.333333333333334, 10.0),锌(毫克): 2.18354 not (4.0, 13.333333333333334),维生素A(微克): 244.6719 not (256.6666666666667, 1000.0),钠(毫克): 2243.6429000000003不合适,硒(微克): 18.91412 not (20.0, 133.33333333333334)"
1578,"酸奶: 150.0克,豆浆粉: 30.0克,燕麦片: 50.0克,香蕉: 100.0克,牛奶: 20.0克,核桃(干)[胡桃]: 20.0克,可可粉: 5.0克,精盐: 1.0克,花生油: 1.0克"," (18, 30)_男_低,YES: 钙(毫克): 341.34000000000003 within (266.6666666666667, 666.6666666666666),蛋白质(克): 22.875 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.44200000000000006符合,铁(毫克): 6.158999999999999 within (4.0, 14.0),锰(毫克): 3.0596999999999994 within (1.5, 3.6666666666666665),膳食纤维(克): 8.525 within (8.333333333333334, 10.0),维生素E(毫克): 16.633100000000002 within (4.666666666666667, 233.33333333333334),铜(毫克): 0.8683999999999998 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 475.59999999999997 within (240.0, 1166.6666666666667),钠(毫克): 473.485符合, NO: 硫胺素(毫克): 0.28550000000000003不合适,镁(毫克): 198.79000000000002不合适,脂肪(克): 24.369000000000003 not (15.933333333333332, 23.900000000000002),烟酸(毫克): 2.045 not (5.0, 11.666666666666666),维生素C(毫克): 10.599999999999998 not (33.333333333333336, 666.6666666666666),锌(毫克): 3.3522000000000003 not (4.0, 13.333333333333334),维生素A(微克): 65.1 not (256.6666666666667, 1000.0),钾(毫克): 1038.25不合适,硒(微克): 8.230999999999998 not (20.0, 133.33333333333334)"
1581,"鸡蛋: 183.8克,牛奶: 0.0克,红糖: 23.1克,精盐: 0.6克,花生油: 1.2克"," (18, 30)_男_低,YES: 蛋白质(克): 24.607100000000003 within (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.49626000000000003符合,脂肪(克): 17.3732 within (15.933333333333332, 23.900000000000002),铁(毫克): 4.2250000000000005 within (4.0, 14.0),维生素A(微克): 430.09200000000004 within (256.6666666666667, 1000.0),铜(毫克): 0.31299000000000005 within (0.26666666666666666, 2.6666666666666665),磷(毫克): 241.661 within (240.0, 1166.6666666666667),钠(毫克): 481.8323符合,硒(微克): 27.33312 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.20449不合适,钙(毫克): 139.471 not (266.6666666666667, 666.6666666666666),镁(毫克): 30.890000000000004不合适,烟酸(毫克): 0.43690000000000007 not (5.0, 11.666666666666666),维生素C(毫克): 0.0 not (33.333333333333336, 666.6666666666666),锰(毫克): 0.14159 not (1.5, 3.6666666666666665),膳食纤维(克): 0.0 not (8.333333333333334, 10.0),维生素E(毫克): 3.8866400000000008 not (4.666666666666667, 233.33333333333334),锌(毫克): 2.1098500000000002 not (4.0, 13.333333333333334),钾(毫克): 338.588不合适"
1582,"鸡蛋: 154.2克,绵白糖: 160.0克,朗姆: 8.3克,小麦粉: 192.5克,玉米油: 0.0克,精盐: 0.8克"," (18, 30)_男_低,YES: 镁(毫克): 114.88600000000001符合,脂肪(克): 16.6148 within (15.933333333333332, 23.900000000000002),铁(毫克): 10.166099999999998 within (4.0, 14.0),锰(毫克): 3.1950000000000003 within (1.5, 3.6666666666666665),维生素E(毫克): 6.30228 within (4.666666666666667, 233.33333333333334),锌(毫克): 4.96712 within (4.0, 13.333333333333334),维生素A(微克): 366.02549999999997 within (256.6666666666667, 1000.0),铜(毫克): 1.07292 within (0.26666666666666666, 2.6666666666666665),钾(毫克): 612.4229999999999符合,磷(毫克): 567.741 within (240.0, 1166.6666666666667),钠(毫克): 526.9264999999999符合,硒(微克): 33.04628 within (20.0, 133.33333333333334), NO: 硫胺素(毫克): 0.71111不合适,钙(毫克): 156.46699999999998 not (266.6666666666667, 666.6666666666666),蛋白质(克): 42.261799999999994 not (21.666666666666668, 35.833333333333336),核黄素(毫克): 0.57117不合适,烟酸(毫克): 4.4867 not (5.0, 11.666666666666666),维生素C(毫克): 0.41500000000000004 not (33.333333333333336, 666.6666666666666),膳食纤维(克): 4.0425 not (8.333333333333334, 10.0)"
